index,title,artist,songwriter,composer,url,preview
く,クゥ,Kra,景夕,Kra,https://j-lyric.net/artist/a04ca80/l00da23.html,空回り繰り返す日々の情緒なんて忘れて始めよう...
く,空-ku-,MUCC,ミヤ,ミヤ,https://j-lyric.net/artist/a056a0b/l05b625.html,雨の中に一人夢を無くししゃがむ少年彼の中に誰を映し ...
く,クウォークの庭,ART-SCHOOL,戸高賢史,戸高賢史,https://j-lyric.net/artist/a0449dc/l009a89.html,回るフィルム 君は奪って逃げたフェアリーテイル 涙 ...
く,空間⇔Formation,秋赤音,やいり,やいり,https://j-lyric.net/artist/a0557a4/l031658.html,知られること無い秘密の場所なら誰も彼も　ハイに ...
く,空気,愛内里菜,愛内里菜,輝門,https://j-lyric.net/artist/a00072d/l002168.html,季節はまた深くなり曇る窓 白くいつもの景色をぼやか ...
く,空気,くもりな,めいりん,アダチ,https://j-lyric.net/artist/a04cfc8/l01e397.html,雨の雫が当たる窓辺で息を吐く空に吸い込まれる 鳥眺 ...
く,空気,高橋優,高橋優,高橋優,https://j-lyric.net/artist/a0540b5/l02d8c1.html,空気のように居て当たり前の 存在になったようだね僕ら ...
く,空気,FLOWER FLOWER,yui,FLOWER,https://j-lyric.net/artist/a058c5f/l033cd4.html,ふわり身体が浮かぶ空気と同じ重さでSo Dow ...
く,空気,C&K,CLIEVY,CLIEVY,https://j-lyric.net/artist/a04df53/l04b069.html,空気がなければ僕は呼吸することができず空気が薄くな ...
く,空気,ゲシュタルト乙女,Mikan,Mikan,https://j-lyric.net/artist/a05c584/l0527ed.html,君の瞳に隠されていたはずだったのに見えない言葉で誘 ...
く,空気彼女,OBP,鎌倉圭,鎌倉圭,https://j-lyric.net/artist/a05f4ec/l049c96.html,ついに僕の彼女が空気みたいになってしまった最初 ...
く,空気感,乃木坂46,秋元康,DR,https://j-lyric.net/artist/a0560d3/l03ab07.html,さっきより君を好きになるよなぜだろう もっと… ...
く,空気少女,東京初期衝動,東京初期衝動,東京初期衝動,https://j-lyric.net/artist/a060a05/l05777d.html,あの星座を指さしたあの少女が東京発パリ行きの列車に ...
く,空気清浄機,マコトコンドウ,マコトコンドウ,マコトコンドウ,https://j-lyric.net/artist/a06527e/l05e550.html,「どうやら世界は単純じゃないらしい」知らぬ間に呼吸 ...
く,空気-抵抗,ORIGINAL LOVE,田島貴男,田島貴男,https://j-lyric.net/artist/a000881/l04b014.html,風貌外観特徴形相肌に違和感があると暇つぶしから ...
く,空気とインク,CYNHN,渡辺翔,渡辺翔,https://j-lyric.net/artist/a05d755/l04b073.html,増えてった沢山の写真は消せなくて押す必要ないシャッ ...
く,空気と星,坂本真綾,岩里,菅野よう子,https://j-lyric.net/artist/a002723/l00fe81.html,※どうしてなの この広がりのなか美しいものほど 壊 ...
く,空気の底,蒼山幸子,蒼山幸子,蒼山幸子,https://j-lyric.net/artist/a0546c1/l0575df.html,予報より少し早く訪れた青い空が地下鉄の出口から ...
く,空気のなくなる日,ずうとるび,三浦徳子,佐瀬寿一,https://j-lyric.net/artist/a04ae45/l028ad7.html,目覚し時計 七時を知らせるテレビをかければ 七時の ...
く,空氣の樂園,のみこ,松井洋平,石川智久,https://j-lyric.net/artist/a04fc66/l019a5b.html,私事でなんですけど 尽くす女のつもりよ けど仕える ...
く,空気みたいに愛してる,裕木奈江,松本隆,細野晴臣,https://j-lyric.net/artist/a002e7a/l003f6f.html,(セリフ)ケンカばっかりしているのに不思議に仲良し ...
く,空虚な部屋,ムック,逹瑯,ミヤ,https://j-lyric.net/artist/a00a920/l0182c3.html,暗い部屋 子守歌唄ってあげるさぁおやすみ飲 ...
く,空虚の渦の中心で,片霧烈火,片霧烈火,橋本鏡也,https://j-lyric.net/artist/a04dda3/l020d0b.html,脆弱で不確実な 透き通る空虚の渦自分さえ判らないま ...
く,空～くぅ,木戸やすひろ,広谷順子,木戸やすひろ,https://j-lyric.net/artist/a008656/l042a68.html,僕のそばで君は笑ってる何も言わず　ただ見つめるだけ ...
く,空港,テレサテン(鄧麗君),山上路夫,猪又公章,https://j-lyric.net/artist/a0016f4/l001b57.html,何も知らずに あなたは言ったわたまにはひとりの旅も ...
く,空港,浅井健一,浅井健一,浅井健一,https://j-lyric.net/artist/a04af17/l00931a.html,空港で別れ もう二度と会えない死ぬ前に思い出して  ...
く,空港,あさみちゆき,山上路夫,猪俣公章,https://j-lyric.net/artist/a04aac2/l01170d.html,何も知らずに　あなたは言ったわたまには一人の　旅も ...
く,空港,テレサテン(鄧麗君),山上路夫,猪俣公章,https://j-lyric.net/artist/a0016f4/l011cfe.html,何も知らずに あなたは言ったわたまにはひとりの旅も ...
く,空港,渡辺真知子,渡辺真知子,渡辺真知子,https://j-lyric.net/artist/a00145d/l02e6a0.html,高速をつきぬけて走る私に残された ひとつの道住 ...
く,空港,エンレイ,山上路夫,猪俣公章,https://j-lyric.net/artist/a0547d4/l03511c.html,何も知らずに あなたは言ったわたまにはひとりの 旅 ...
く,空港,角川博,山上路夫,猪俣公章,https://j-lyric.net/artist/a0024ce/l0368cb.html,何も知らずに あなたに言ったわたまには一人の 旅も ...
く,空港,由紀さおり,山上路夫,猪俣公章,https://j-lyric.net/artist/a00056f/l03b85e.html,何も知らずに　あなたは言ったわたまにはひとりの　旅 ...
く,空港,岩佐美咲,山上路夫,猪俣公章,https://j-lyric.net/artist/a055f9b/l045119.html,何も知らずに あなたは言ったわたまにはひとりの 旅 ...
く,空港,坂本冬美,山上路夫,猪俣公章,https://j-lyric.net/artist/a000070/l049f4b.html,何も知らずに　あなたは言ったわたまには一人の　旅も ...
く,空港,小川みすず,山上路夫,猪俣公章,https://j-lyric.net/artist/a061183/l050a84.html,何も知らずに　あなたは言ったわたまには一人の　旅も ...
く,空港,クレイジーケンバンド,山上路夫,猪俣公章,https://j-lyric.net/artist/a000037/l055dad.html,何も知らずに　あなたは言ったわたまにはひとりの　旅 ...
く,空港日誌,中島みゆき,中島みゆき,中島みゆき,https://j-lyric.net/artist/a000701/l00f49b.html,あなたの心が疲れていた頃へもう一度呼び出す　広島空 ...
く,空港待合室,佐野元春&THE COYOTE BAND,Moto'Lion'Sano,Moto'Lion'Sano,https://j-lyric.net/artist/a05a542/l0371c2.html,炎の人に逢った歓喜の声を聞いた堕落した場所で眠 ...
く,空港物語,城之内早苗,荒木とよひさ,三木たかし,https://j-lyric.net/artist/a00281d/l034bc8.html,雨に煙った 夜の空港傷つく心を 膝に抱えてもし ...
く,空港物語り,鶴岡雅義と東京ロマンチカ,荒木とよひさ,馬飼野康二,https://j-lyric.net/artist/a002509/l0038f4.html,過去から旅立つ 女はきっと心の荷物が その手に重い ...
く,空港ラプソディー,中村美律子,松井由利夫,富田梓仁,https://j-lyric.net/artist/a0004c4/l006abc.html,ふりそそぐ 光の花は ラベンダーの香り胸がはずむ  ...
く,空室,水槽,tamon,tamon,https://j-lyric.net/artist/a062f91/l05708a.html,潮騒はプールサイド　後悔はイノセント裸の罰は全部終 ...
く,空芯菜,キュウソネコカミ,ヤマサキセイヤ,キュウソネコカミ,https://j-lyric.net/artist/a058de3/l046f51.html,空心菜!!油で炒めただけなのに!空心菜!! く ...
く,空席,川野夏美,本橋夏蘭,杉本眞人,https://j-lyric.net/artist/a00471e/l0591cc.html,遠くへ行こう　あなたが言った見知らぬ場所で　やり直 ...
く,空席のとなり,シシド・カフカ,シシド・カフカ,大西省吾,https://j-lyric.net/artist/a056c0a/l047fa0.html,夜空と溶かして飲み干すふたりの影に夢をみたのに ...
く,空・前・絶・後 Kuu-Zen-Zetsu-Go,谷本貴義(Dragon Soul),森雪之丞,岩崎貴文,https://j-lyric.net/artist/a050e48/l031b30.html,かめかめはめ波　比べる改？夢のデカさで　張りあう改 ...
く,空前未満は見せないで,涼宮ハルヒ(平野綾),畑亜貴,松井俊介,https://j-lyric.net/artist/a04f9f7/l0156d3.html,言葉じゃ分からない　これ以上見せないで空前未満　当 ...
く,空噪wired,Aimer,aimerrhythm,百田留衣,https://j-lyric.net/artist/a05570f/l05cb6d.html,有耶無耶な口上で　容易く逃げないで暗がりを歩いてる ...
く,空想エスケープ,harmoe,KOTONOHOUSE,KOTONOHOUSE,https://j-lyric.net/artist/a062772/l0593db.html,お気に入りの本開いて　ひとり　空想トリップ胸の鼓動 ...
く,空想X,pal@pop,高野健一,高野健一,https://j-lyric.net/artist/a04aa40/l001832.html,センター街の交差点・人混み・信号変わって・人間流れ ...
く,空想エレクティカ,ななもり。×ジェル,れるりり,れるりり,https://j-lyric.net/artist/a060f4b/l053f76.html,僕はいらない人間なんだと全部話してみせたら君はどん ...
く,空想科学少年,ポルノグラフィティ,ハルイチ,ハルイチ,https://j-lyric.net/artist/a000611/l000bdc.html,ラララ僕が大人になる頃にはさらに科学は理想の世界を ...
く,空想カタルシス,alma,Kei,Jin,https://j-lyric.net/artist/a04fa9a/l019ff9.html,何も告げずに　時間は巡るから立ち止まれずに　僕ら迷 ...
く,空想楽,Aqua Timez,太志,太志,https://j-lyric.net/artist/a04bcdc/l03d7cd.html,あの優しい女の子の 肩にかかったカバンにはいつも絵 ...
く,空想 Kiss,C-C-B,松本隆,筒美京平,https://j-lyric.net/artist/a001f43/l001b62.html,見つめりゃ心が痛くなる[せつないね]チークに誘って ...
く,空想グライダー,秋山奈々,山本健太郎,山本健太郎,https://j-lyric.net/artist/a04a5b3/l016391.html,目の前の目覚ましを消しても鳴り止まない　ベルの音ど ...
く,空想グライダー,宮崎奈穂子,山本健太郎,山本健太郎,https://j-lyric.net/artist/a05e8be/l047154.html,目の前の目覚ましを消しても鳴り止まない　ベルの音ど ...
く,空想ゲーム,エスカーゴ,山本智幸,山本智幸,https://j-lyric.net/artist/a012a8c/l0016dc.html,握りしめてるね 僕も好きだよだってあんなことしても ...
く,空想します,スネオヘアー,渡辺健二,渡辺健二,https://j-lyric.net/artist/a0006d4/l025fff.html,冷えた夜に闊歩します見えない明日にウインクとス ...
く,空想少女リリー,Suck a Stew Dry,シノヤマコウセイ,シノヤマコウセイ,https://j-lyric.net/artist/a056d71/l0328bb.html,中学3年生で既に何か悟りでもあるように全てをわ ...
く,空想少年,Project DMM,松井五郎,鈴木キサブロー,https://j-lyric.net/artist/a0068ce/l025d33.html,どんなに遠くても行ける星があると心はまだ信 ...
く,空想しょうもない日々,ピノキオピー,ピノキオピー,ピノキオピー,https://j-lyric.net/artist/a05b5c7/l03d246.html,君に本当のこと打ち明けられずに月影　染み込む路地裏 ...
く,空想進化論,空想委員会,三浦隆一,三浦隆一,https://j-lyric.net/artist/a058ce7/l0317cd.html,あ~ 僕の声が届くといいな あなたはきっと虜になる 確 ...
く,空想ジェット!,marble,micco,菊池達也,https://j-lyric.net/artist/a04d1bd/l01bede.html,手探りな日々に　ふわり揺れてる流れてるようで　fl ...
く,空想探査計画,木村夏樹(安野希世乃)・浜口あやめ(田澤茉純)・日野茜(赤﨑千夏),BNSI(重田佑介),BNSI(佐藤貴文),https://j-lyric.net/artist/a05d63c/l043055.html,la la la...夜空に浮かぶ　満月の下で ...
く,空想ダイス,伊東歌詞太郎,40mP,40mP,https://j-lyric.net/artist/a0571cf/l02fc22.html,サイコロそっと転がして自分の未来を占った他人が ...
く,空想談義,サルブラザー/猿原真一(別府由来),ミズノゲンキ,設楽哲也,https://j-lyric.net/artist/a064eed/l05c06f.html,空を漂う白い雲　歩をあわせ(ふらふらり自由気まま) ...
く,空想地図,Uncle Bomb,eNu,設楽哲也,https://j-lyric.net/artist/a05b1ff/l049fd0.html,僕らの路を繋げていこう　いくつもの出会い気づけばほ ...
く,空想庭園,eufonius,riya,菊池創,https://j-lyric.net/artist/a04cf44/l016200.html,記憶だけを重ねて作る高く高くそびえ立つ斜塔...
く,空想天国,May Forth,カンタ・デ・ラ・ロッチャ,カンタ・デ・ラ・ロッチャ,https://j-lyric.net/artist/a065205/l05cb82.html,ベランダの洗濯物が汚い夕焼けを受け止めてこの部 ...
く,空想ディスコ,空想委員会,三浦隆一,三浦隆一,https://j-lyric.net/artist/a058ce7/l031993.html,不条理な世界 嫌になるけど 引きずらぬ様に気分を変える ...
く,空想ディスコティーク,ABCHO,loco2kit,八王子P,https://j-lyric.net/artist/a056715/l029081.html,いつでも1人で感じているリズムがある いつでも1人でく ...
く,空想と現実の夜明け,ZONE,千空,渡辺未来,https://j-lyric.net/artist/a000702/l003734.html,押しつけた現実を飲み込んでいる錆び付いた足跡を積み ...
く,空想トライアングル,ChouCho,ChouCho,中山真斗,https://j-lyric.net/artist/a056a4d/l039964.html,モノクロの世界 動き始める 今コトノハは淡く 色付 ...
く,空想トラベル,ukka,細井涼介・山本メーコ・Yuqui-lah,細井涼介・山本メーコ・Yuqui-lah,https://j-lyric.net/artist/a061656/l05a3dd.html,空想上のトラベル今夜どこへ(飛んでいこうか)揺らし ...
く,空想★トリップ,酒井香奈子,酒井香奈子,UZA,https://j-lyric.net/artist/a04d513/l031701.html,会いたいソワソワが あふれだしたら突然開いたの イ ...
く,空想トレイン,水谷果穂,Shion,kira,https://j-lyric.net/artist/a05cf2e/l04d410.html,月曜日のユーウツがはじまったらこれが現実？ため息は ...
く,空想ドラマチックガール,RO-KYU-BU! Starring 花澤香菜/井口裕香/日笠陽子,うらん,AKIRASTAR,https://j-lyric.net/artist/a05d4ba/l042983.html,いたずらな風に舞うスカートひるがえしスニーカー ...
く,空想の恋人,安藤裕子,安藤裕子,安藤裕子,https://j-lyric.net/artist/a004fd9/l051956.html,儚い恋人よ　僕が守ったげる届かない　手を伸ばし...
く,空想の戦場,THE BOOM,宮沢,小林,https://j-lyric.net/artist/a001133/l019cf1.html,アスファルトをむしり剥がす　キャタピラの轍女達は赤 ...
く,空想パイロット,野川さくら,尾崎,影山ヒロノブ,https://j-lyric.net/artist/a001449/l011c5f.html,いたずら好きの　妖精あくびしてる　太陽虹を渡る ...
く,空想飛行,ものんくる,角田隆太,角田隆太,https://j-lyric.net/artist/a05cf16/l04148c.html,2時間ちょっとのショートフライトで桜の森の満開の下 ...
く,空想ヒーロー,メトロノーム,フクスケ,フクスケ,https://j-lyric.net/artist/a05bc19/l03eab6.html,空想に生きる僕に自信は無いと言うけど現実(いま)を ...
く,空奏ファンタジア,マッキー,マッキー,マッキー,https://j-lyric.net/artist/a05c86f/l03f0a9.html,君を待つ明日へ 手を伸ばそう僕がその旅路を照らすか ...
く,空想フォレスト,伊東歌詞太郎,じん,じん,https://j-lyric.net/artist/a0571cf/l02fc1f.html,夏風がノックする窓を開けてみると何処からか　迷 ...
く,空想フォレスト,森久保乃々(高橋花林),じん,じん,https://j-lyric.net/artist/a05ff62/l05c0ad.html,夏風がノックする窓を開けてみると何処からか　迷 ...
く,空想文学少女,七尾百合子(伊藤美来),藤本記子,福富雅之,https://j-lyric.net/artist/a0579c0/l0321f3.html,やわらかな 光の中埃のパレード抜けて抱きしめた ...
く,空想無宿,フラワーカンパニーズ,鈴木圭介,鈴木圭介,https://j-lyric.net/artist/a02010a/l01567c.html,BOP BOP BE BE-BOP BOP BOP B ...
く,空想メソロギヰ,妖精帝國,YUI,橘尭葉,https://j-lyric.net/artist/a04ca5d/l0269c1.html,微睡(まどろ)みの淵で目蓋に揺蕩う夢想の神は優 ...
く,空想メソロギヰ,松澤由美,YUI,橘尭葉,https://j-lyric.net/artist/a000f97/l0509fe.html,ConsentesDei/Juno/Juppiter/ ...
く,空想メソロギヰ(TV size),妖精帝國,YUI,橘尭葉,https://j-lyric.net/artist/a04ca5d/l026f25.html,ConsentesDei/Juno/Jupiter/M ...
く,空想メトロ,椎名へきる,岡崎,岡崎,https://j-lyric.net/artist/a001327/l008987.html,目覚めて洗顔朝食食べずに出発改札抜けたら3番ホ ...
く,空想メロウ,AIR MASTER,上田憲司,上田憲司,https://j-lyric.net/artist/a04d7ff/l00c5a5.html,つらい　つらい　って言葉、幾つ吐き捨てても都合良く ...
く,空想夜歌,優河,優河,優河,https://j-lyric.net/artist/a05e15f/l045401.html,呼んでいる　呼んでいる語られることのない美しき ...
く,空想ライン,ぐるたみん,ぐるたみん,ぐるたみん,https://j-lyric.net/artist/a05b4b2/l03be44.html,神社へ続くあの坂を上ると太陽が近い丘に着く自転 ...
く,空想リジューム,麻生夏子,島田カイエ,村井大,https://j-lyric.net/artist/a050f71/l0269b9.html,"Be my Darlin', Kiss me Darl ..."
く,空想リプル,早倉舞衣(金元寿子),くまのきよみ,渡部チェル,https://j-lyric.net/artist/a057bbc/l02d772.html,ときめきに手を伸ばすように ジャンプしたらストップ ...
く,空想旅団,Do As Infinity,D・A・I,D・A・I,https://j-lyric.net/artist/a0007b6/l002d21.html,目を閉じて 耳を澄ませ音楽(イメージ)を 受けとめ ...
く,空想リーパー,UniChOrd,松井洋平,松井洋平,https://j-lyric.net/artist/a06576c/l05e5b5.html,"One day, I release my brand ..."
く,空想ルンバ,大槻ケンヂと絶望少女達,大槻ケンヂ,NARASAKI,https://j-lyric.net/artist/a04d252/l00c148.html,(ルンバ ルンバ ルンバ ルンバ ルンバ)(ルンバ ...
く,空想ルンバ,特撮,大槻ケンヂ,NARASAKI,https://j-lyric.net/artist/a008927/l025708.html,(ルンバ ルンバ ルンバ ルンバ ルンバ)(ルンバ ...
く,空想ルンバらっぷ(大槻ケンヂと絶望少女達 feat.らっぷびと),らっぷびと,大槻ケンヂ/らっぷびと,NARASAKI,https://j-lyric.net/artist/a04f7ec/l0161a0.html,(ルンバ ルンバ ルンバ ルンバ ルンバ)(ルンバ ...
く,空奏列車,しゃけみースタンガン,Orangestar,Orangestar,https://j-lyric.net/artist/a05be99/l03ccc8.html,未来線 海上 黎明凪いだ視界 HAZE さぁ一 ...
く,空奏列車,くろくも,Orangestar,Orangestar,https://j-lyric.net/artist/a05b1bd/l03d042.html,未来線 海上 黎明凪いだ視界 HAZE さぁ一 ...
く,空奏列車,とうめいのくに × 花本朔,Orangestar,Orangestar,https://j-lyric.net/artist/a0650e1/l05f9f2.html,未来線　海上　黎明凪いだ視界 HAZE　さぁ一 ...
く,空想ワンダーランド,ダイスケ,ダイスケ,ダイスケ,https://j-lyric.net/artist/a053897/l027adc.html,知らない誰かの目を気にしながらぼく道のすみっちょ視 ...
く,喰うために働いて 生きるために唄え!,怒髪天,増子直純,上原子友康,https://j-lyric.net/artist/a032a5d/l00cc34.html,例えばこの俺に年末ジャンボの 一等前後賞毎年当たれば ...
く,空中,369,369,369・TASUKU.,https://j-lyric.net/artist/a04d526/l00bc15.html,妄想のかたまりで　若い過ちでもうちょっと輝いて　あ ...
く,空中YOU WAY,MONOBRIGHT,桃野陽介,MONOBRIGHT,https://j-lyric.net/artist/a04d315/l02efec.html,ボクとキミはBとA 無いものねだり関係心はいつでも ...
く,空中裁判,日食なつこ,日食なつこ,日食なつこ,https://j-lyric.net/artist/a055e58/l0471c2.html,ずっと前から気になっていた運命に逆らえばどうなるの ...
く,空中散歩,T/ssue,曽根一朗,曽根一朗,https://j-lyric.net/artist/a0661cc/l05f83e.html,見慣れてしまった星の光それより綺麗な星を探す　空 ...
く,空中戦,女王蜂,薔薇園アヴ,薔薇園アヴ,https://j-lyric.net/artist/a055895/l036afc.html,夢見る少女が大人になっても忘れないでねあの時あの気持ち ...
く,空中線,ランクヘッド,小高芳太朗,小高芳太朗,https://j-lyric.net/artist/a054e59/l03c53b.html,君は何も言わない君は何も言わないだから何も知ら ...
く,空中庭園,今井美樹,岩里祐穂,布袋寅泰,https://j-lyric.net/artist/a00077f/l002095.html,ベランダに植え替えたばかりの鉢植えのコスモスに...
く,空中庭園,坂本美雨,坂本美雨,鈴木祥子,https://j-lyric.net/artist/a00231b/l0084ea.html,朝のこない夢をみた君を見つけた夜を探す星みたい ...
く,空中庭園,坂本真綾,堂島孝平,堂島孝平,https://j-lyric.net/artist/a002723/l05cf20.html,蔦の絡んだ扉を開けて　連れられるがまま覗き込んだら ...
く,空中都市,ハルメンズX,佐伯健三,佐伯健三/吉田仁郎,https://j-lyric.net/artist/a05bc59/l03c423.html,遠い追憶の中で笑っているおじちゃん おばあさん お ...
く,空中パズル,KOTOKO,KOTOKO,KOTOKO,https://j-lyric.net/artist/a001fe4/l02f166.html,…How do you solve?ティルリ  ...
く,空中ブランコ,一青窈,一青窈,秦基博,https://j-lyric.net/artist/a000624/l00c217.html,ピカソの部屋には林檎とグラスどっちも等しくて ...
く,空中ブランコ,Plastic Tree,有村竜太朗,長谷川正,https://j-lyric.net/artist/a0088ff/l00cf9f.html,この手をつかんで　怖くないから何処までもずっと君を ...
く,空中ブランコ,セカイイチ,岩?慧,岩?慧,https://j-lyric.net/artist/a027ae2/l00d5d1.html,こんにちは 手をつなごう さようならの合図あな ...
く,空中ブランコ with 一青窈,秦基博,一青窈,秦,https://j-lyric.net/artist/a04c9d1/l013748.html,ピカソの部屋には林檎とグラスどっちも等しくて ...
く,空中ブランコ乗りのマリー,チャラン・ポ・ランタン,小春,小春,https://j-lyric.net/artist/a058f62/l034a02.html,あの時マリーは死んだわ空中ブランコ乗りのマリー...
く,空中分解,椿屋四重奏,中田裕二,中田裕二,https://j-lyric.net/artist/a0057ed/l00b061.html,俺はこの手を透かした 銀色のまばゆい陽の光遮りなが ...
く,空中分解するアイラビュー,(((さらうんど))),鴨田潤,Crystal,https://j-lyric.net/artist/a0561ed/l02e41e.html,最近はね、どうなんだろ?きみの心読み込めなくて...
く,空中迷路,marble,micco,菊池達也,https://j-lyric.net/artist/a04d1bd/l00b09b.html,さぁ、行こうよ知らない道すぐ消える迷ってたら雨 ...
く,空中遊泳,プルモライト,上林唯愛,長坂賢,https://j-lyric.net/artist/a0597cd/l034368.html,要るか要らないか　分別されるのを待ってる棄ててほし ...
く,空中遊泳,東京カランコロン,せんせい,東京カランコロン,https://j-lyric.net/artist/a0569c9/l039213.html,つまんないな つまんないな隣の席の笑い声もうい ...
