index,title,artist,songwriter,composer,url,preview
か,かあさんの子守唄,大杉久美子,深沢一夫,坂田晃一,https://j-lyric.net/artist/a001b30/l0207dc.html,ぶどう畑の ほうき星わたしにそっと おしえておくれ ...
か,母さんの子守唄,天童よしみ,堀越そのえ,山本茉莉,https://j-lyric.net/artist/a000033/l0213a1.html,眠たくなったの?　母さんひだまりの散歩道車椅子 ...
か,かあさんの背中,ビリケン,ビリー・オクダケン,ビリー,https://j-lyric.net/artist/a019e2a/l0227ff.html,気ままに過ごしてた　小さな僕は大きなかあさんの　背 ...
か,母さんの背中,秋吉真実,岡宏,弦哲也,https://j-lyric.net/artist/a055894/l02c2cb.html,母さんの　丸まった　背中の顔が私にポツリと　語りか ...
か,母さんの手,瀬川瑛子,円香乃,新井利昌,https://j-lyric.net/artist/a00045a/l02edf2.html,おまえはほんとに いい子だと頭をなでた 優しい手 ...
か,母さんの手紙,秋山涼子,円香乃,三枝鈴実,https://j-lyric.net/artist/a03a911/l04d8a7.html,陽だまりみたいな　母さんが最後にくれた　置き手紙 ...
か,母さんの涙歌,三善英史,神坂薫,浜圭介,https://j-lyric.net/artist/a00315f/l01debe.html,母さんの好きな歌涙の味がする幼い日　子守唄...
か,母さんのようになれるかな,やなわらばー,松井五郎,BOUNCEBACK,https://j-lyric.net/artist/a04c083/l02fb66.html,ほんとにほんとに頑張ってきた母さんのようになれるか ...
か,かあさんは心のお守り,北野まち子,橋本美佐,橋本美佐,https://j-lyric.net/artist/a0024d0/l05f90b.html,かあさん　かあさん　空から見てる私の事を見守ってい ...
か,かあさん日和,氷川きよし,松井由利夫,水森英夫,https://j-lyric.net/artist/a0005f8/l01e609.html,何年ぶりだろ こうして二人肩を並べて 歩くのは...
か,かあさんへ,HIPPY,HIPPY,HIPPY/EQ,https://j-lyric.net/artist/a058c4d/l03ee73.html,命授かり十月十日 あなたのお腹の中生まれる時までず ...
か,母さんは雪おんな,堀江美都子,井出,福田,https://j-lyric.net/artist/a0011ee/l015227.html,母さんは 雪おんな白いきものに 長い髪桑の実色 ...
か,カーステレオ,SUNNY CAR WASH,岩崎優也,岩崎優也,https://j-lyric.net/artist/a063997/l057b9a.html,特に意味のない言葉を歌っている僕たちは　夜汽車のよ ...
か,カーチバイ～夏の風～,やなわらばー,石垣,東里,https://j-lyric.net/artist/a04c083/l00888d.html,「夏が来たよ」と南風 吹いたみんな持っていたカーチ ...
か,かあちゃん,はなわ,はなわ,はなわ,https://j-lyric.net/artist/a000737/l0021da.html,※マイマイマイマイマイマザーマイマイマイマザー...
か,かあちゃん,ハナ肇,上野玲児,森岡賢一郎,https://j-lyric.net/artist/a053d73/l020be0.html,かあさんだって　おふくろだっていやあ　俺にはかあち ...
か,かあちゃん,島津亜矢,増田空人,増田空人,https://j-lyric.net/artist/a000835/l02f5c7.html,最後にかあちゃんと 話しをしたのは木枯らし吹き荒れ ...
か,かあちゃん,空大樹,増田空人,増田空人,https://j-lyric.net/artist/a06671d/l060869.html,最後にかあちゃんと　話しをしたのは木枯し吹き荒れる ...
か,かあちゃん～第2章,神矢翔,増田空人,増田空人,https://j-lyric.net/artist/a05c5a8/l03e6b1.html,最後にかあちゃんと　話をしたのは木枯らし吹き荒れる ...
か,かあちゃんの灯り,青戸健,中川繁・補作詞:城岡れい,福井健悦,https://j-lyric.net/artist/a036608/l02e73b.html,かあちゃん　そちらの暮らしはどうですかめだかや蛍と ...
か,かあちゃんの歌,長渕剛,長渕剛,長渕剛,https://j-lyric.net/artist/a000675/l041e4e.html,18 半ばで故郷をすてこんな田舎は嫌だよとでっ ...
か,母ちゃんの米,門脇陸男,宮原,北原じゅん,https://j-lyric.net/artist/a002460/l012248.html,どこの誰より母ちゃんの作った米が 一番うまい暑 ...
か,母ちゃんの幸せじゃけぇ,清木場俊介,清木場俊介,西広ショータ,https://j-lyric.net/artist/a03d45c/l03ee67.html,アンタの好きに 生きたらええ!孤独に折れたら 戻っ ...
か,母ちゃんの手,宮城まり子,宮城まり子,宮城秀雄,https://j-lyric.net/artist/a000e75/l02bf06.html,母ちゃんの手は ざらざらした手指の節々は 太くて ...
か,母ちゃんの浜唄,福田こうへい,さわだすずこ,弦哲也,https://j-lyric.net/artist/a056df7/l03e259.html,夜がしらじら　明ける頃姉(あね)さんかぶりで　浜仕 ...
か,母ちゃんの浜唄,市川由紀乃,さわだすずこ,弦哲也,https://j-lyric.net/artist/a002848/l053496.html,夜がしらじら　明ける頃姉(あね)さんかぶりで　浜仕 ...
か,母ちゃんの挽歌,中村美律子,たきのえいじ,岡千秋,https://j-lyric.net/artist/a0004c4/l055b3f.html,苦労を数えちゃ　いけないといつも母ちゃん　云ってい ...
か,母ちゃんのひとり言,小林幸子,さわだすずこ,小六禮次郎,https://j-lyric.net/artist/a0004a6/l01dc35.html,冬の山形　雪深い　日田(にった)悪い事を　する ...
か,主婦(かあちゃん)のブルース,高石ともや,中川五郎,高石ともや,https://j-lyric.net/artist/a001cc5/l008bc6.html,みなさん私の歌をきいてよ私は平凡な奥さんよもう ...
か,母ちゃんへ,蒼彦太,久仁京介,大谷明裕,https://j-lyric.net/artist/a05c31d/l0589c5.html,元気だしなよ母ちゃんが　ついとるでぇ勇気をくれ ...
か,カーテン,清春,清春,清春,https://j-lyric.net/artist/a000778/l00855e.html,壊れそうになった心を録画したいからサイケ模様と シ ...
か,カーテンコール,GLAY,TAKURO,TAKURO,https://j-lyric.net/artist/a000670/l0006db.html,忙しい日々に追われながら幸せだとか不幸せとか忘れて ...
か,カーテンコール,森光子,秋元康,筒美京平,https://j-lyric.net/artist/a0015fa/l000752.html,カーテンコール 緩やかな愛がカーテンコール 波のよ ...
か,カーテンコール,ゴスペラーズ,安岡,北山,https://j-lyric.net/artist/a000601/l00fcd4.html,あの日から続く　恋の理由を一つ一つ　思い浮かべて ...
か,カーテンコール,さだまさし,さだまさし,さだまさし,https://j-lyric.net/artist/a0004ab/l0102dd.html,バスが来たから　お別れですね今迄愛をありがとう...
か,カーテンコール,ハヤブサ,中澤矢束,HAYABUSA,https://j-lyric.net/artist/a054eef/l02438d.html,いくつもの移りゆく景色を ただ見つめてるだけで何度重ね ...
か,カーテンコール,城田優,TAKURO,TAKURO,https://j-lyric.net/artist/a0560e1/l052da7.html,忙しい日々に追われながら幸せだとか不幸せとか忘れて ...
か,カーテン・コール,高田みづえ,さだまさし,さだまさし,https://j-lyric.net/artist/a0018c2/l0063e5.html,バスが来たから お別れですね今迄愛をありがとう...
か,悲しみのニューヨーク,松原健之,伊藤薫,鈴木豪,https://j-lyric.net/artist/a04beb2/l051fe3.html,目を閉じても見える想い出と部屋の灯り海風吹き抜 ...
か,カーニバル,ROUAGE,KAZUSHI,RayZi,https://j-lyric.net/artist/a004c3f/l004c27.html,空も地上もわからない鼓動の海...「耳が、痛い」 ...
か,カーニバル,the pillows,山中沢男,山中沢男,https://j-lyric.net/artist/a0006c3/l0052c4.html,観覧車に独りで暮らしてる大嫌いな世界を見下ろして ...
か,カーニバル,CHAGE and ASKA,飛鳥,飛鳥,https://j-lyric.net/artist/a000674/l013b1b.html,誰もが 誰もが 同じ顔をして 騒いでる華やいだ街の ...
か,カーニバル,佐藤竹善,山中,山中,https://j-lyric.net/artist/a0037cf/l013f57.html,観覧車に独りで暮らしてる大嫌いな世界を見下ろして ...
か,カーニバルがやってくるぞ (パリ野郎ジャマイカへ飛ぶ),四人囃子,茂木,茂木,https://j-lyric.net/artist/a051a4f/l01a789.html,こわれかかった真赤な車に乗って奴らが地獄の果てから ...
か,カーニヴァルだったね,中島みゆき,中島みゆき,中島みゆき,https://j-lyric.net/artist/a000701/l00f57f.html,気がつけばしたたかに飲んだくれ　祭の街で道のほとり ...
か,カーニバルの午後,谷村新司,谷村新司,谷村新司,https://j-lyric.net/artist/a000498/l021991.html,あれは遠い日の記憶　白い夏服の影よ焼けたフラワーロ ...
か,カーニバルの灯,サニーデイ・サービス,曽我部恵一,曽我部恵一,https://j-lyric.net/artist/a009851/l012ef1.html,カーニバルの灯が消えないようにかげろうの街を彩る行 ...
か,カーニバルの夜,スターダスト・レビュー,根本要,根本要,https://j-lyric.net/artist/a0004e1/l008657.html,波が寄せる 夕暮れの海カーニバルのメロディー 遠く ...
か,カーネーション,Janne Da Arc,YASU,YOU,https://j-lyric.net/artist/a000725/l002777.html,優しい 日差しに 揺れてる カーネーション近頃 あ ...
か,カーネーション,安倍なつみ,椎名林檎,椎名林檎,https://j-lyric.net/artist/a000ca1/l0333ac.html,小さく丸めた躯は今かなしみ隠し震えて命を表して ...
か,カーネーション,カラスは真っ白,ヤギヌマカナ/タイヘイ,ヤギヌマカナ/タイヘイ,https://j-lyric.net/artist/a05890f/l03c9f9.html,遅刻してきたチェリーパイ 割れたダイヤお花畑では赤 ...
か,カーネーション,井上陽水,椎名林檎,椎名林檎,https://j-lyric.net/artist/a00071f/l046728.html,小さく丸めた躯は今かなしみ隠し震えて命を表して ...
か,カーネーション・リインカネーション,筋肉少女帯,大槻ケンヂ,本城聡章/筋肉少女帯,https://j-lyric.net/artist/a002b56/l0479cd.html,カーネーション・リインカネーションカーネーション・ ...
か,カーネル,山本美絵,山本,TAKE,https://j-lyric.net/artist/a0527e7/l01cbf8.html,ねぇ､カーネル､今日もまた抱いてよ今夜はまたやけに ...
か,カーブ,GRAPEVINE,田中和将,西原誠,https://j-lyric.net/artist/a00280a/l0047bb.html,迷惑そうだから目がそう言うからさ黙込むんだ...
か,カープ!カープ!カープ!,Marquee Marblish BAND,亜蘭知子,塙一郎,https://j-lyric.net/artist/a055102/l024b1d.html,"(Let's Go! Don't mind, Let' ..."
か,カーペンターズをもう一度,国武万里,秋元康,後藤次利,https://j-lyric.net/artist/a002443/l008bcb.html,木々の緑の中を 自転車で走る淡い陽射したちを 後部 ...
か,カーマスートラの伝説,工藤静香,愛絵理,はたけ,https://j-lyric.net/artist/a000afc/l00744d.html,たかが恋でしょう されども恋ね 永遠にあの頃の私じ ...
か,CALM(凪),EL-MALO,柚木,會田,https://j-lyric.net/artist/a04098c/l011c33.html,行き先を失くした　舟の様にゆっくりと風の吹く　場所 ...
か,廻-KAI-,JAM Project,奥井雅美,きただにひろし,https://j-lyric.net/artist/a002aa9/l059b99.html,忍び寄る足音が埋め尽くす街漆黒より深き闇　明けない ...
か,怪,The LEGENDARY SIX NINE,RUKA・揺紗,RUKA,https://j-lyric.net/artist/a0538fd/l02eb0a.html,言葉遊具成　精霊　整列混沌怒涛　想成劣徹　多来 ...
か,櫂,原田ゆかり・香田晋,石本美由起,叶弦大,https://j-lyric.net/artist/a04a996/l00099f.html,(男)俺と苦労をする気なら(男)旅に出ようか人知れ ...
か,解,カスタマイZ,宮沢龍生(GoRA),GRP/Shun,https://j-lyric.net/artist/a0591b5/l03859c.html,"So They say ""We are the dea ..."
か,かいあって,奥田民生,奥田民生,奥田民生,https://j-lyric.net/artist/a00002c/l02f331.html,いろいろかいあって ああもう ただもう うたうだけ...
か,飼い犬が手を噛むので,筋肉少女帯,大槻ケンジ,橘高文彦/King-Show,https://j-lyric.net/artist/a002b56/l00ce92.html,頭のいい少年少女にくだらない人間を狩り立てる権 ...
か,会員番号の唄,おニャン子クラブ,秋元康,見岳章,https://j-lyric.net/artist/a002627/l008a02.html,おぼえてください  顔と名前AH- 花のおニャン子 ...
か,開運橋から,小野寺陽介,仲村つばき,桧原さとし,https://j-lyric.net/artist/a05ed37/l05df66.html,染まる黄昏の　開運橋から君が振り返る　澄んだその瞳 ...
か,開運!キンタマーニズッキューン,妖精ドゥダル&マーニ,くっきー!(野性爆弾),くっきー!(野性爆弾),https://j-lyric.net/artist/a0626e0/l053e86.html,左からナデナデますか？それとも右からこんにちは！ ...
か,開運!招き猫音頭,細川たかし,鶴光軍団,弦哲也,https://j-lyric.net/artist/a000459/l000906.html,ニャニャンがニャン アソレニャニャンがニャン アソ ...
か,「開花」,DEVILOOF,Keisuke,Seiya/Keisuke,https://j-lyric.net/artist/a05e59b/l04653a.html,深く深く深く沈む二度と浮かぶことは無い虚ろな瞳 ...
か,「開花」～鬼の巻～,DEVILOOF,桂佑,桂佑/Seiya,https://j-lyric.net/artist/a05e59b/l04c985.html,深く深く深く沈む二度と浮かぶことは無い虚ろな瞳 ...
か,開花,サカナクション,山口一郎,山口一郎,https://j-lyric.net/artist/a04d6c9/l00c1a4.html,爪を噛んで僕は止まった空に雲 影が覆った中途半 ...
か,開花,mol-74,武市和希,mol-74,https://j-lyric.net/artist/a05ab42/l03bca5.html,魔法の声がする新しい光終わりを告げた始まり ...
か,開花,GRAPEVINE,田中和将,田中和将,https://j-lyric.net/artist/a00280a/l04a7ad.html,川がさらら花ははららあたたか　朝が...
か,開花～種割れぽろり～,FICE,e-nne,e-nne,https://j-lyric.net/artist/a0559f2/l026695.html,うずうずうずうず... (うずうずうずうず...)...
か,開華,ZIPANG OPERA,心之介,TeddyLoid,https://j-lyric.net/artist/a06337c/l05683f.html,ZIPANG OPERA HIT THE WORLD ...
か,怪々界,harha,harha,harha,https://j-lyric.net/artist/a064539/l05f1b6.html,カラカラに飢えた渇望やけにさリボンと肉付く妄想...
か,快恠奇奇,ALI PROJECT,宝野アリカ,片倉三起也,https://j-lyric.net/artist/a04c9f9/l02be56.html,私は謳う快なる哉と生きることを喝采采道筋は ...
か,廻廻奇譚,Eve,Eve,Eve,https://j-lyric.net/artist/a001f4f/l05216a.html,有象無象　人の成り虚勢　心象　人外　物の怪みたいだ ...
か,廻廻奇譚,佐咲紗花,Eve,Eve,https://j-lyric.net/artist/a0532ec/l058196.html,有象無象　人の成り虚勢　心象　人外　物の怪みたいだ ...
か,廻廻奇譚,HIMEHINA,Eve,Eve,https://j-lyric.net/artist/a05f929/l05b6d2.html,有象無象　人の成り虚勢　心象　人外　物の怪みたいだ ...
か,廻廻奇譚 (Cover),GARNiDELiA,Eve,Eve,https://j-lyric.net/artist/a058915/l059610.html,有象無象　人の成り虚勢　心象　人外　物の怪みたいだ ...
か,廻廻奇譚 - from CrosSing,富田美憂,Eve,Eve,https://j-lyric.net/artist/a060a7e/l05a9c2.html,有象無象　人の成り虚勢　心象　人外　物の怪みたいだ ...
か,カイカイゾクゾク海賊の歌,横山だいすけ,新沢としひこ,中川ひろたか,https://j-lyric.net/artist/a05d231/l0604fd.html,おおきななみにも　まけないぜたからのしまが　まって ...
か,革命マイセルフ,MEGARYU,MEGARYU,MEGARYU,https://j-lyric.net/artist/a029db4/l0091c6.html,君には君にしかできないことがあるはずだからいつ ...
か,開花宣言,上原歩夢(大西亜玖璃),Akira,Akira,https://j-lyric.net/artist/a05f403/l04dafa.html,今は小さな小さな蕾だけどいつの日にか　きっと咲かせ ...
か,開花宣言!,ナナランド,古谷完,下田晃太郎(Elements,https://j-lyric.net/artist/a05ee7a/l056596.html,ためらうことなく靴飛ばし明日を占う無邪気さとか...
か,開花前線,パスピエ,大胡田なつき,成田ハネダ,https://j-lyric.net/artist/a055cff/l026eb1.html,真実という果実の種子が　明日の空を欲しいと願って現 ...
か,かいかのMUSIC,開歌-かいか-,タカハシヒョウリ,タカハシヒョウリ・サクライケンタ,https://j-lyric.net/artist/a05fe93/l04da6f.html,眠れないのは擦れた親指と中指が痛くって花火がおわっ ...
か,快感*エブリディ,B-PROJECT,志倉千代丸,志倉千代丸,https://j-lyric.net/artist/a05c256/l047dc5.html,雨が雨が　急に降り出す　あの日　キミの涙のように不 ...
か,快感エブリディ,B-PROJECT(北門倫毘沙(小野大輔)/是国竜持(岸尾だいすけ)/金城剛士(豊永利行)/阿修悠太(花江夏樹)/愛染健十(加藤和樹)/(増長和南(上村祐翔)/音済百太郎(柿原徹也)/王茶利暉(森久保祥太郎)/野目龍広(大河元気)/釈村帝人,志倉千代丸,志倉千代丸,https://j-lyric.net/artist/a05b7bd/l047eeb.html,雨が雨が 急に降り出す あの日 キミの涙のように不 ...
か,快感パラメーター,夏野霧姫(井上麻里奈),畑亜貴,松田彬人,https://j-lyric.net/artist/a057df6/l02dd9d.html,不愉快→愉快にする手段は選ばないけど少しだけ  ...
か,快感∞フィクション,PENICILLIN,HAKUEI,PENICILLIN,https://j-lyric.net/artist/a00bdf1/l030c51.html,やわらかな胸のヒダに深く　刻み込んだ薔薇色のセクシー ...
か,絵画,おとぎ話,有馬和樹,有馬和樹,https://j-lyric.net/artist/a04d303/l060ba6.html,心はどこへ心はどこへ行ったのさよならはどこで ...
か,海外駐在員への唄,ケツメイシ,ケツメイシ,ケツメイシ・GRP,https://j-lyric.net/artist/a00067f/l05f7b0.html,遠くで感じる寂しさ孤独言葉の壁にも努力を注ぐそ ...
か,絵画館,さだまさし,さだまさし,さだまさし,https://j-lyric.net/artist/a0004ab/l020e18.html,授業を抜け出して　球場のアーケードゆっくり　すれ違 ...
か,絵画教室,ASIAN KUNG-FU GENERATION,後藤正文,後藤正文,https://j-lyric.net/artist/a0006b7/l0093ff.html,繰り返しの日常に答えなどないから悲しみに暮れるだけ ...
か,絵画のように美しくいたかった,Guiano×理芽,Guiano,Guiano,https://j-lyric.net/artist/a06581e/l05e162.html,漠然と全部が不安なんだ　俺は逃げるように海へ行く心 ...
か,貝殻,島袋寛子,玉城千春,玉城千春,https://j-lyric.net/artist/a01157d/l02deaa.html,この時間が大好きだったんだまぶしく光る太陽と自 ...
か,貝殻恋唄,成世昌平,もず唱平,聖川湧,https://j-lyric.net/artist/a0024f1/l00925d.html,波の彼方に 隠岐の島飛魚(アゴ)が跳ねとぶ 日本海 ...
か,貝がら子守唄,氷川きよし,かず翼,宮下健治,https://j-lyric.net/artist/a0005f8/l034fb1.html,夜の浜辺の　海鳥も親を呼ぶのか　哀しく啼いて何 ...
か,貝殻子守唄,三笠優子,松井,聖川,https://j-lyric.net/artist/a002843/l019461.html,海は日昏れる 船頭さんは 帰える離れ小島に 灯りが ...
か,貝殻テラス,荻野目洋子,秋元康,舩山,https://j-lyric.net/artist/a001c13/l0056dc.html,眩しいブルー 海風にざわめいてる小さなテラス あな ...
か,貝がらの唄,島袋優,大橋卓弥,大橋卓弥,https://j-lyric.net/artist/a04b403/l05fb7c.html,静かに昇る朝の太陽　砂浜を歩く青白い空笑い声が残る ...
か,貝殻のうた,加藤登紀子,和合亮一,伊藤康英,https://j-lyric.net/artist/a00053b/l02b39b.html,あなたに 貝殻を そっと 手のひらに 渡したいそし ...
