index,title,artist,songwriter,composer,url,preview
う,うむむ Holiday,堂島孝平,堂島孝平,堂島孝平,https://j-lyric.net/artist/a0165f6/l062a9e.html,2番線　いるはずのない時間帯ぼんやりして　視線　空 ...
う,うりずん日和～レイニーデイ～,グレイシア,マコト,仍,https://j-lyric.net/artist/a04e1cb/l00e42a.html,眠れない夜は何故か何時も胸に幼い頃の声がするふ ...
う,うれしいのにね、泣けちゃうわ,アンジュルム,山崎あおい,KOUGA,https://j-lyric.net/artist/a0599d1/l062a95.html,ほんとは　きらきら光るものが好きらしくないねと ...
う,うれしかったことが悲しくて duet with CIMBA,Mye,Mye,Mye,https://j-lyric.net/artist/a054098/l02865b.html,もう少しだけ時を 戻せるならあの日の後悔した私を  ...
う,うんち君体操,ビックスモールン,昆真由美,平賀宏之,https://j-lyric.net/artist/a067a4d/l064573.html,「さあみんな、うんち君体操はじまるよ！」(Yeah ...
う,うんち君体操 (English Ver.),ビックスモールン,昆真由美,平賀宏之,https://j-lyric.net/artist/a067a4d/l064574.html,「Hey everyone！ are you read ...
う,ウ□ボ□ス,The Mirraz,Shohei,Shohei,https://j-lyric.net/artist/a052952/l02bd41.html,さぁさぁ 開催です 恒例です hide and see ...
う,我愛リー,原田悠里,吉幾三,吉幾三,https://j-lyric.net/artist/a000544/l0451c4.html,我(ウァ)…愛女尓(アイリー)　我(ウァ)…愛女尓(ア ...
う,雨哀,Shout it Out,山内彰馬,露口仁也,https://j-lyric.net/artist/a05b768/l03e8c1.html,雲に覆われた空は　僕を照らすことなく街灯に役目を投 ...
う,うあのそら,なえなの,野田洋次郎,野田洋次郎・桑原彰・武田祐介,https://j-lyric.net/artist/a065628/l05d577.html,今日も私に黙って一日は始まる別にいいけどそれなら私 ...
う,ウアホ,奥田民生,奥田民生,奥田民生,https://j-lyric.net/artist/a00002c/l0107c0.html,へまをするアホー　ひまをもてあそぶアホー愛をうたう ...
う,ウィ!,高尾ノエル(元木聖也),井上望,藤木テツ,https://j-lyric.net/artist/a05f749/l04a334.html,ウィ！　南風に乗って届けに来たよ　二つの願いそ ...
う,ウィアートル,rionos,riya,rionos,https://j-lyric.net/artist/a05a034/l045121.html,ちっぽけな星よまわり続けて...あふれそうに輝 ...
う,ウィーアー!,きただにひろし,藤林聖子,田中公平,https://j-lyric.net/artist/a001173/l003004.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,東方神起,藤林,田中,https://j-lyric.net/artist/a005118/l0175a1.html,ありったけの夢をかき集め捜し物を探しに行くのさ　O ...
う,ウィーアー!,下川みくに,藤林聖子,田中公平,https://j-lyric.net/artist/a0087b1/l021a80.html,ありったけの夢をかき集め捜し物を探しに行くのさON ...
う,ウィーアー!,AAA,藤林聖子,田中公平,https://j-lyric.net/artist/a04bcdd/l029c63.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,i☆Ris,藤林聖子,田中公平,https://j-lyric.net/artist/a056f32/l02c71d.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,アニパンク,藤林聖子,田中公平,https://j-lyric.net/artist/a0577c6/l02c9d7.html,ありったけの夢をかき集め捜し物を探しに行くのさON ...
う,ウィーアー!,新里宏太,藤林聖子,田中公平,https://j-lyric.net/artist/a057da6/l02dcc8.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,中川翔子,藤林聖子,田中公平,https://j-lyric.net/artist/a005904/l032da6.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,ANIMETAL THE SECOND,藤林聖子,田中公平,https://j-lyric.net/artist/a05b2f2/l03a348.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,二代目アニメタル,藤林聖子,田中公平,https://j-lyric.net/artist/a059cf4/l03a426.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,HIKAKIN&SEIKIN,藤林聖子,田中公平,https://j-lyric.net/artist/a06170f/l0509c5.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアー!,Da-iCE,藤林聖子,田中公平,https://j-lyric.net/artist/a04d68e/l0518b0.html,ありったけの夢をかき集め捜し物を探しに行くのさ　O ...
う,ウィーアー!,Mary's Blood,藤林聖子,田中公平,https://j-lyric.net/artist/a059165/l0518eb.html,ありったけの夢をかき集め捜し物を探しに行くのさ　O ...
う,ウィーアー! ～9人の麦わら海賊団篇,麦わらの一味 (田中真弓、中井和哉、岡村明美、山口勝平、平田広明、大谷育江、山口由里子、矢尾一樹、チョー),藤林,田中,https://j-lyric.net/artist/a0518e7/l01a39f.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアーインディーズバンド!!,キュウソネコカミ,ヤマサキセイヤ,キュウソネコカミ,https://j-lyric.net/artist/a058de3/l046f50.html,誰にも負けられない他のバンドの事かなり意識 ...
う,うぃーあー!ごらく部,七森中☆ごらく部,Rega,Rega,https://j-lyric.net/artist/a0555ab/l0455db.html,ハイ！ハイ！ゆる～くまわって踊りましょう！さぁ ...
う,We are the ONE～僕らはひとつ～,串田アキラ,吉元由美,小杉保夫,https://j-lyric.net/artist/a00111c/l0030a7.html,アバアバアバアバアバレンジャー夢へと頑張れ ソルジ ...
う,We Will～あの場所で～,EXILE,SHUN,YUTANAKANO,https://j-lyric.net/artist/a000607/l000618.html,言葉と愛じゃ もう足りない受話器から かすれてる声 ...
う,ウィークエンド,PIZZICATO FIVE,小西康陽,小西康陽,https://j-lyric.net/artist/a001c11/l04e474.html,つむじ風がふいに起こるきみとぼくはある日出逢う...
う,ウィークエンド アバンチュール,チェッカーズ,藤井郁弥,鶴久政治,https://j-lyric.net/artist/a00291e/l01023e.html,土曜日のラブアフェアーコインを投げればきまりさ...
う,Weekend -NATU- 通信,TUBE,前田,前田,https://j-lyric.net/artist/a002148/l00fa21.html,かすかな　笑顔が　たまらないよ本当はすねてる素振り ...
う,ウィーゴー!,中川翔子,藤林聖子,田中公平,https://j-lyric.net/artist/a005904/l032da4.html,じっと出来ない 止まれない夜明けが遅くて ジレった ...
う,ウィーゴー!,んだほ&ぺけたん from Fischer's,藤林聖子,田中公平,https://j-lyric.net/artist/a061718/l0509cc.html,じっと出来ない 止まれない夜明けが遅くて ジレった ...
う,ウィー・ラヴ・ハードコア,かめりあ feat.ななひら,かめりあ,かめりあ,https://j-lyric.net/artist/a05a2b5/l03b3f6.html,今日のこの時はきっと 笑えるくらい一瞬だけど溢れる ...
う,ウィガリスター,mihimaru GT,mitsuyuki,mitsuyuki,https://j-lyric.net/artist/a011589/l02be4e.html,テンホ チュウレンポウトウ スーカンツ リューイーソー ...
う,ウィキペディア,vivid undress,kiila,yu-ya・kiila,https://j-lyric.net/artist/a059f36/l041355.html,ポケットに忍んだ情報網　がんじがらめの手と目泳ぐ流 ...
う,ウィスキー・コーク,矢沢永吉,相澤,矢沢永吉,https://j-lyric.net/artist/a004fcd/l003edc.html,オレ達の出逢いを見つめていたのは甘くにがいウイスキ ...
う,ウィスキー,浜崎貴司,浜崎貴司/おおはた雄一,浜崎貴司/おおはた雄一,https://j-lyric.net/artist/a00382f/l02b9a1.html,あの娘が僕のウィスキー 横から手を伸ばしていきなり ...
う,ウィスキー,浜崎貴司×おおはた雄一,浜崎貴司・おおはた雄一,浜崎貴司・おおはた雄一,https://j-lyric.net/artist/a0573a0/l02bae7.html,あの娘が僕のウィスキー　横から手を伸ばしていきなり ...
う,ウィスキー,Little Parade,太志,太志,https://j-lyric.net/artist/a0616bf/l05389c.html,別れは突然やってくる　18歳の春音楽は僕にとって天 ...
う,ウィスキーがお好きでしょ,SAYURI,田口俊,杉真理,https://j-lyric.net/artist/a012035/l006a84.html,※ウィスキーが お好きでしょもう少し しゃべりまし ...
う,ウィスキーコーク,風味堂,KAZUHISA,KAZUHISA,https://j-lyric.net/artist/a04abba/l0163c6.html,星がきれいな夜思い出すのはウィスキーコーク屋根 ...
う,ウィスキーコーク,WAY WAVE,小池優奈,小池杏奈,https://j-lyric.net/artist/a05f6ed/l05743c.html,ここ　いつもの店だったよなとか　つぶやきながら歩い ...
う,ウィスキーとラムネ,EGO-WRAPPIN',中納良恵,EGO-WRAPPIN',https://j-lyric.net/artist/a0005d8/l02c839.html,夜が真昼を食べた 歓楽街排気ガス はいあがる空...
う,ウィスキーの小瓶,みなみらんぼう,みなみらんぼう,みなみらんぼう,https://j-lyric.net/artist/a003f29/l003da8.html,ウィスキーの小瓶を口に運びながら涙と思い出を肴にし ...
う,ウィスキーハロウィン,Mr.FanTastiC,メガテラ・ゼロ,メガテラ・ゼロ、ナナホシ管弦楽団,https://j-lyric.net/artist/a0600ee/l04dd90.html,そこ行く兄さん　悲しそうな姉ちゃん下向いたままどこ ...
う,ウィスパー,KARA,NICE73,GEN,https://j-lyric.net/artist/a054379/l0267df.html,始まりはそう　大胆に書き込んだ　君あての my lov ...
う,ウィスパー,キタニタツヤ,キタニタツヤ,キタニタツヤ,https://j-lyric.net/artist/a05d665/l062bc2.html,誰にも聞こえない叫びを友だちさえ知らない、透き通る ...
う,うぃすぱー・うぃずゆー,カンナ(長縄まりあ)、才川リコ(加藤英美里),松井洋平,伊藤真澄,https://j-lyric.net/artist/a06315b/l056134.html,あのね、あのね　教えてほしいわもっと、もっと　仲良 ...
う,With～きみとわたしたちの物語～,Pastel*Palettes,織田あすか(Elements,都丸椋太(Elements,https://j-lyric.net/artist/a05cf0e/l0658b8.html,ずっとね…　物語は続くよどんなときだって　いつも笑 ...
う,ウィッス!ウィッス!ウィッス!,YOUR SONG IS GOOD,JUN,MASATOMO,https://j-lyric.net/artist/a04dbff/l0177f6.html,4の5のいわずにタイトゥンアップ！(オ〜ライ！)こ ...
う,ウィッチ☆アクティビティ,KMM団(倉石たんぽぽ(井澤詩織)/宇津木環那(夏川椎菜)/飾鈴(麻倉もも)/桂虎徹(日岡なつみ)/目野輪冥(飯田友子)),TECHNOBOYS,TECHNOBOYS,https://j-lyric.net/artist/a058776/l02fe50.html,ピッピコピッピコ鳴らせウィッチ☆アクティビティその ...
う,ウィッチ☆アクティビティ,KMM団,TECHNOBOYS,TECHNOBOYS,https://j-lyric.net/artist/a058779/l02fe63.html,ピッピコピッピコ鳴らせウィッチ☆アクティビティその ...
う,ウィッチ☆アクティビティ,佐咲紗花,TECHNOBOYS,TECHNOBOYS,https://j-lyric.net/artist/a0532ec/l04f31a.html,ピッピコピッピコ鳴らせウィッチ☆アクティビティその ...
う,うぃっちくらふと,LiSA,Tatsuya,Tatsuya,https://j-lyric.net/artist/a001c00/l063bca.html,あたしの知らないまほうみんな両手に抱えてるらしい ...
う,ウィッチクラフト ≪テオフィルの奇蹟≫,イヤホンズ(高野麻里佳/高橋李依/長久友紀),J・A・シーザー,J・A・シーザー,https://j-lyric.net/artist/a05a4a8/l04587a.html,魔術 妖術魔欲に従え魔薬 媚薬欲を在ら ...
う,ウィッチクラフト 《テオフィルの奇蹟》,イヤホンズ,J・A・シーザー,J・A・シーザー,https://j-lyric.net/artist/a05e257/l0457c5.html,魔術　妖術魔欲に従え魔薬　媚薬欲を在ら ...
う,ウィッチハンター,GRANRODEO,谷山紀章,飯塚昌明,https://j-lyric.net/artist/a04dbda/l024811.html,誰かを悪に見立てた方が楽/集団心理のイビツさ/モラル ...
う,ウィッチハント・アンドゥ,まふまふ,まふまふ,まふまふ,https://j-lyric.net/artist/a058f53/l06313b.html,狂えなきゃ最期　所詮　正義も悪も大して散り際は変わ ...
う,WINNER,Abyssmare,May'n,D&H(PURPLE,https://j-lyric.net/artist/a06565e/l05d98d.html,ゴメンネ突然現れたりして全部奪ったりしてイ ...
う,ウィニング・ラン―風になりたい― ～TV・アニメ「爆走兄弟レッツ&ゴー!!」～,山形ユキオ,渡辺智加,太田美知彦,https://j-lyric.net/artist/a006242/l003e7d.html,さあ行こう 飛び出すマシンは僕の願いを乗せて勇 ...
う,ウィノナ,the pillows,Sawao,Sawao,https://j-lyric.net/artist/a0006c3/l0478fd.html,もうやめときなって言われ続けてるキミへの想いは揺る ...
う,ウィノナライダーアンドロイド,ART-SCHOOL,木下理樹,木下理樹,https://j-lyric.net/artist/a0449dc/l0119cf.html,アレックス　これから誰も知らない場所へ行こう君は余 ...
う,ウィライキ,Hilcrhyme,TOC,TOC・DJ,https://j-lyric.net/artist/a050e51/l0307ae.html,だんだん好きになる…こんなのもやんです　dissっ ...
う,ウィ ラブ マリーンズ,快音団,中村忍,中村忍,https://j-lyric.net/artist/a052279/l01bd97.html,勝利の喜びは 大波となってスタンドぜんたいに 広が ...
う,ウィリー,スピッツ,草野正宗,草野正宗,https://j-lyric.net/artist/a000603/l00a5d6.html,サルが行くサルの中を無茶してもタフなモーターでだん ...
う,ウィリー,THE GROOVERS,藤井一彦,藤井一彦/藤井康規,https://j-lyric.net/artist/a053263/l02eab4.html,どれだけ言えば君に少しは力が湧くだろう遠くで吠 ...
う,ウィルオウィスプ,米津玄師,米津玄師,米津玄師,https://j-lyric.net/artist/a0579b7/l037d19.html,打ち捨てられた高速道路を歩き続けているみんな一列に ...
う,ウィルキンソン,HIPPY,HIPPY,HIPPY/EQ,https://j-lyric.net/artist/a058c4d/l03ee6f.html,終わり継げる雨思い出を胸におさめる時が来た吹き ...
う,ウィルス・バスター,CARAMEL CANDiD,おと,CARAMEL,https://j-lyric.net/artist/a065c1d/l05e79b.html,文字に羅列した美化の記憶で　愛を　愛を　愛を　慈しみと ...
う,will～地図にない場所～,Janne Da Arc,YASU,YASU,https://j-lyric.net/artist/a000725/l000a73.html,君の心の傷は 今もまだ癒(い)えないまま?「まさか ...
う,will be there～恋心～,w-inds.,葉山拓亮,葉山拓亮,https://j-lyric.net/artist/a000606/l000ea9.html,いつもと変わらない時間を 過ごして 気がついたこと...
う,ウィルビーウィルビー,motorpool,西川真琴,西川真琴,https://j-lyric.net/artist/a05f3e4/l049a58.html,別に今まで気にかけることもないまま来たけれどい ...
う,ウィンウィンシナジー,玉縄(日野聡)&折本かおり(戸松遥),lotta,長田直之,https://j-lyric.net/artist/a06236f/l05314f.html,＞＞Yo！　突然の　アポイント＞＞何それ？　どんな ...
う,ウィンクでさようなら,沢田研二,荒井由実,加瀬邦彦,https://j-lyric.net/artist/a000aa6/l0104ad.html,あなたの写真を裏返し別の誰かと 部屋でキッスな ...
う,ウインクは3回,HKT48,秋元康,truly,https://j-lyric.net/artist/a05763b/l02f5a2.html,ウインクは3回そう勝手に決めてた言葉より伝わる ...
う,ウィング,夏木マリ,伊達歩,都倉俊一,https://j-lyric.net/artist/a000cd3/l015426.html,人混みに忘れられた小さな駅の階段降りれば懐かし ...
う,WINTER～寒い季節の物語～,EE JUMP featuring ソニン,つんく,つんく,https://j-lyric.net/artist/a0105c1/l001482.html,※寒い冬ね出会った頃に感じた匂いね愛したあの日 ...
う,WINTER～寒い季節の物語～,ソニン,つんく,つんく,https://j-lyric.net/artist/a002aa7/l001f1f.html,寒い冬ね出会った頃に感じた匂いね愛したあの日を ...
う,Winterスプリング、Summerフォール,渡辺美奈代,覚和歌子,鈴木慶一,https://j-lyric.net/artist/a002e82/l006ac5.html,WinterSpringSummerFallいつだ ...
う,雪幻-winter dust-,T.M.R-e,井上秋緒,浅倉大介,https://j-lyric.net/artist/a04a986/l00092a.html,薄色に滲む夜は終わる季節の悲鳴にも似て燃え ...
う,ウィンタイム,CHAI,ユウキ,マナ,https://j-lyric.net/artist/a05d70f/l0496b1.html,いつもの街にあかるい足音今年もまたやってくる ...
う,ウィンター・ガーデン,松田聖子,Yoshiko,Yuichiro,https://j-lyric.net/artist/a0004ad/l0472d0.html,あなたを待つのよ白い息はきながらクリスマスの歌流れ ...
う,ウィンター・コンサート,野宮真貴,橋本淳,萩田光雄,https://j-lyric.net/artist/a0087e3/l04334a.html,真冬の夜の音楽会で隣り合わせたあなたと私冷たい ...
う,ウィンター・シューズ,NOKKO,NOKKO,NOKKO,https://j-lyric.net/artist/a002e7f/l02f2f2.html,もしも気になる人がいて 眠れないならすり切れたその ...
う,ウィンター・ソング,Salley,うらら,上口浩平,https://j-lyric.net/artist/a0577a1/l0535f6.html,思っていたより冷たい風に緩んだマフラー巻き直す...
う,ウィンターデイ,motorpool,山崎あおい,山崎あおい・西川真琴,https://j-lyric.net/artist/a05f3e4/l04ffb5.html,ああ　窓のむこうマイナス8度の風に吹かれ肩ふる ...
う,ウィンターのアゲアゲバッコーン!,いぎなり東北産,渡邊孝博,渡邊孝博,https://j-lyric.net/artist/a06250a/l053760.html,冬は光のページェント(アゲ！アゲ！アゲ！アゲ！)み ...
う,ウィンターマジック,KARA,Simon,Simon,https://j-lyric.net/artist/a054379/l0267e0.html,Stay with meずっと一緒にいてClo ...
う,うぃんたー・まりん・すのー,SAKA-SAMA,安堂古戸,安堂古戸,https://j-lyric.net/artist/a060ad5/l0520b6.html,もういっかいだけみたい　ゆめでもただよう　しろいゆ ...
う,ウィンター・リポート,石川秀美,売野雅勇,芹澤廣明,https://j-lyric.net/artist/a008b1b/l02ade1.html,雪の花びらを 敷きつめてゆく白い海岸を 歩いたの… ...
う,ウィンターワンダーランド,サラ・オレイン,Paula,Jori,https://j-lyric.net/artist/a05d719/l043391.html,冬のそよ風　夢の中でふいて窓の外　雪が降りつもる ...
う,ウィンター・ワンダー・ランド,ドレミ姫(川澄綾子),Richard,Felix,https://j-lyric.net/artist/a057117/l02b1ce.html,ソリに のって ゆこうきれいな やまなみも よんで ...
う,ウィンド& レイニ-デイ,もんた&ブラザーズ,篠塚満由美,もんたよしのり,https://j-lyric.net/artist/a000b26/l008259.html,窓うつ夜のハリケーンまたたきだす 街の灯りにみ ...
う,ウィンド・ブレイカー～星のない夜空の下で～,PaniCrew,井手コウジ,吉山隆之,https://j-lyric.net/artist/a0006e2/l011d2e.html,Under A Starless Night Sky ...
う,ウィンドミル,ヒトリエ,wowaka,wowaka,https://j-lyric.net/artist/a059662/l04ac64.html,無我夢中の毎日をやってる何一つの才もなしにただ ...
う,ウィンナーをタコにしないで,兵庫犬(西明日香),藤村鼓乃美,北川勝利,https://j-lyric.net/artist/a058dc7/l031a86.html,ウィンナーもソーセージも 同じだと思ってるの?そん ...
う,ウィンピーのピー!たべたらハッピー!,WINWIN,小松レナ,渡辺徹,https://j-lyric.net/artist/a062c27/l05543e.html,ウィーーーーーーン！ユニバースの果てから放 ...
う,ウィンブルドンの夢,吉田拓郎,吉田拓郎,吉田拓郎,https://j-lyric.net/artist/a001cc0/l047666.html,時がどれだけ急いでも どれ程遠く過ぎて行ってもいつ ...
う,ウィンブルドンへ連れて行って,SKE48(team S),秋元康,Solaya,https://j-lyric.net/artist/a05358f/l01ee46.html,LALALA…通学の電車のドア近く同じ時間 ...
う,ウィンブルドンへ連れて行って,SKE48,秋元康,Solaya,https://j-lyric.net/artist/a05197d/l01f1ff.html,LALALA…通学の電車のドア近く同じ時間 ...
う,ウィーアー! for the new world,きただにひろし,藤林聖子,田中公平,https://j-lyric.net/artist/a001173/l026d37.html,ありったけの夢をかき集め捜し物を探しに行くのさ O ...
う,ウィーアーゾンビ!!,ぞんび,青井ミドリ,青井ミドリ,https://j-lyric.net/artist/a05bbcb/l049360.html,暗がり 僕は何の理由もなくあなたを襲うかもしれない ...
う,ウィーアーポップスター,ROF-MAO,アイキッド,アイキッド,https://j-lyric.net/artist/a06348c/l05c945.html,We are ポップスター灼熱のジェットボーイ ( ...
う,ウィーアーワン,シクラメン,DEppa・山田大記,DEppa・宮井英俊,https://j-lyric.net/artist/a0550f5/l030b7f.html,ほんの僅かな差で 手の平からこぼれ落ちる勝利その僅 ...
う,うぃーうぃる!!ど直球っ!!(らぶmix powered by ざわちん Single Edit),きゅい～ん'ズ,NOBE,Sheena,https://j-lyric.net/artist/a05a629/l0375a8.html,ハイハイっ! ハイ ハイ ハイハイっ!わたし・ ...
う,ウィーキャン!,氣志團ときただにひろし,綾小路翔,西園寺瞳,https://j-lyric.net/artist/a05ba38/l03bd36.html,この世界の果てなんてこの目で見たわけじゃないだ ...
う,うぃーきゃん☆フレフレっ!,ハロー、ハッピーワールド!,織田あすか(Elements,藤永龍太郎(Elements,https://j-lyric.net/artist/a05d0eb/l052b27.html,「うぃーきゃん☆フレフレっ！」さぁ！ホームラー ...
う,ウィークエンダー,Hey!Say!JUMP,三井八雲/Vandrythem,原一博,https://j-lyric.net/artist/a04d4b4/l032976.html,土曜日の夜は ハイビート胸騒ぎI miss you ...
う,ウィークエンド,由紀さおり,MICHAEL,ANTON,https://j-lyric.net/artist/a00056f/l02c6f9.html,金曜の午後　花屋に入り赤い薔薇つつむオトコに　ひと ...
う,ウィークエンド,野宮真貴 en duo avec クレモンティーヌ,小西康陽・仏語詞:Clementine・Marcela,小西康陽,https://j-lyric.net/artist/a05bb40/l03c07d.html,つむじ風がふいに起こるきみとぼくはある日出逢う...
