index,title,artist,songwriter,composer,url,preview
い,いい雨,ユニコーン,奥田民生,奥田民生,https://j-lyric.net/artist/a0009f4/l025100.html,今日も雨 雨の週 ざーっと言う パラパラと言う のきさ ...
い,いーあるふぁんくらぶ,赤飯,みきとP,みきとP,https://j-lyric.net/artist/a05650b/l02e7da.html,神戸中央区元町。(駅前)今日から ドキドキニイハオ ...
い,いーあるふぁんくらぶ,和楽器バンド,みきとP,みきとP,https://j-lyric.net/artist/a059ad1/l05a0d8.html,神戸中央区元町。(駅前)今日から　ドキドキニイハオ ...
い,いーあるふぁんくらぶ,ワンダーランズ×ショウタイム,みきとP,みきとP,https://j-lyric.net/artist/a062d0f/l05f648.html,神戸中央区元町。(駅前)今日から　ドキドキニイハオ ...
い,いーあるふぁんくらぶ ～ぼっち多重録音Ver.～,みきとP,みきとP,みきとP,https://j-lyric.net/artist/a057707/l0385d8.html,ハイハイチャイナ ちょちょ夢心地 いーあるふぁんくらぶ ...
い,いいあんべえ,THE BOOM,宮沢和史,宮沢和史,https://j-lyric.net/artist/a001133/l0007b8.html,アン小懐(ふちゅくる)んじ 魚になやい(いいじうた ...
い,いいあんべえ(monoaural mix) featuring KICK THE CAN CREW,THE BOOM,宮沢,KICK,https://j-lyric.net/artist/a001133/l019cfd.html,アン小懐(ぐゎふちゅくる)んじ　魚(いゆ)になやい...
い,E=MC2,山口百恵,ちあき哲也,佐藤健,https://j-lyric.net/artist/a0013c2/l010014.html,あんな ねんねに 旅先でまでよろめくなんて なさけ ...
い,いい意味で,ブリーフ&トランクス,伊藤多賀之,伊藤多賀之,https://j-lyric.net/artist/a002740/l052006.html,人はみんな褒められたくて　毎日背伸びして生きている...
い,いい歌ができたんだ、この歌じゃないけれど,四星球,北島康雄,四星球,https://j-lyric.net/artist/a05074d/l04ab28.html,いい歌ができたんだ　聴いてくれ　歌っておくれいい歌 ...
い,いいえ、トムは妹に対して性的な興奮を覚えています,さつきがてんこもり feat.初音ミク,さつきがてんこもり,さつきがてんこもり,https://j-lyric.net/artist/a054ee9/l02921a.html,だってしょうがないんだもんいつの間に(so m ...
い,いい男,風男塾,はなわ,はなわ,https://j-lyric.net/artist/a055932/l029ceb.html,でっかいさ でっかいさ 夢もって 進め 叫べ 命尽きる ...
い,いい男,Uru,Uru,Uru,https://j-lyric.net/artist/a04b107/l0408f1.html,今日がいい天気で　本当良かったな雨に降られてたら　 ...
い,いい男!いい女!,島津ゆたか・林好子,大津あきら,浜圭介,https://j-lyric.net/artist/a04ae0e/l0061dd.html,(女)くよくよしないで 振られたくらいで(女)落ち ...
い,いい男はひとのもの 2002,沢知恵,沢知恵,沢知恵,https://j-lyric.net/artist/a00b3ce/l011a10.html,二十代も終わりをつげて　ひと通りの男は見てきたけど...
い,いい女,ウルフルズ,トータス,ケースケ,https://j-lyric.net/artist/a0006e9/l000496.html,長いこと待った甲斐があったいつもアイツがうらやまし ...
い,いい女,Uru,Uru,Uru,https://j-lyric.net/artist/a04b107/l04fc92.html,ねぇ、大丈夫だよ言わなくてもわかってる長い間隣 ...
い,イイ女,風味堂,渡和久,渡和久,https://j-lyric.net/artist/a04abba/l009d2e.html,Uh…Baby Baby Uh…She is the  ...
い,イイ女 エエ女 (feat. TAK-Z & CHEHON),CIMBA,KEN-U・CIMBA・TAK-Z・CHEHON,KEN-U・HEMO・MOOFIRE・CIMBA・TAK-Z・CHEHON・RYUUKI,https://j-lyric.net/artist/a0514fa/l056ba0.html,最高にイイ女　頭の先から爪までセクシー最高にエエ女 ...
い,イイオンナごっこ,宮本佳林,山崎あおい,山崎あおい,https://j-lyric.net/artist/a06356d/l05aa2f.html,ふたりで見ようねって約束したあの映画「割と良か ...
い,いゝ女になったなら,桂銀淑,荒木とよひさ,浜圭介,https://j-lyric.net/artist/a00281c/l01ec9b.html,いゝ女になったなら 帰ってきてくれるかい聞きわけ上 ...
い,いい女になったなら,桂銀淑,荒木,浜圭介,https://j-lyric.net/artist/a00281c/l01124c.html,いい女になったなら 帰ってきてくれるかい聞きわけ上 ...
い,いい女をよろしく,寺嶋由芙,児玉雨子,庄司裕,https://j-lyric.net/artist/a05a033/l04b811.html,あ～！めちゃいい女！めちゃいい女！惚れ惚(ぼ) ...
い,いイカ☆いイカは☆イイでゲソ!,イカ娘(金元寿子),畑亜貴,高田暁,https://j-lyric.net/artist/a054b21/l027612.html,gesso迷走・gesso motion・gesso妄 ...
い,いいかえれば,Every Little Thing,Kaori,Kaori,https://j-lyric.net/artist/a00061c/l0359b9.html,いいかえればようははやいはなしいいかえれば...
い,いい顔,ヤドカリ,ゴー,ゴー,https://j-lyric.net/artist/a01843d/l008fcc.html,もっとこっちへ来てそのいい顔見せてくれないか ...
い,いい顔しようよ,村田和美,藤林聖子,羽田一郎,https://j-lyric.net/artist/a00539d/l02b5f0.html,いつだっけ こんな平凡当たり前 うなずいていつ ...
い,いい顔で,玉置浩二,玉置浩二・田村コウ,玉置浩二,https://j-lyric.net/artist/a0006e5/l018d02.html,カボチャに乗って　ほうきで飛んで魔法の呪文をひそか ...
い,いい顔でつきあおう,所ジョージ,所ジョージ,所ジョージ,https://j-lyric.net/artist/a000760/l01b7c8.html,いい事をいい人に 伝えてゆこう喜んだ笑顔で 世界を ...
い,いい かげん,ゾロリ with イシシ、ノシシ,原ゆたか,田中公平,https://j-lyric.net/artist/a0572cb/l02fe09.html,おいしい ケーキにゃ目がない おばけのっぺら  ...
い,いいかげん,近藤真彦,森浩美,筒美京平,https://j-lyric.net/artist/a000b29/l005c92.html,あぁ… 今日も一日終わるよこの都会すぐに明日がくる ...
い,いいかげん,前田亘輝,前田亘輝,中島正雄,https://j-lyric.net/artist/a0248da/l010f92.html,ジャリだったぜ　明るく　笑ってノーテンキ　モウロウ ...
い,いい加減気付けよ,町あかり,町あかり,町あかり,https://j-lyric.net/artist/a05814c/l0595d5.html,そのうちいつか　いつかそのうちそのうちいつか　いず ...
い,良い加減で行こう!,郷ひろみ,JackPotBeats,JackPotBeats,https://j-lyric.net/artist/a000b2f/l0251df.html,ラッシュアワー 電車の中お手上げ状態ならGO GO ...
い,いい加減な女の流れ唄,石井夕起子,新條カオル,すがあきら,https://j-lyric.net/artist/a05e09a/l04506f.html,人の値打ちは…まごころですと別れて沁々(しみじみ) ...
い,いいかげんなBlue,BUGY CRAXONE,すずきゆきこ,すずきゆきこ,https://j-lyric.net/artist/a05c34a/l03e37f.html,ハイ みんな!また会えてうれしいって感じだよ泣けち ...
い,いいKAGENにして,祭nine.,YUMIKO,山崎燿,https://j-lyric.net/artist/a05d1ce/l04fb09.html,古きものそれは長い歳月(とき)ずっと人の生き様 ...
い,いいかげんにして,レーモンド松屋,レーモンド松屋,レーモンド松屋,https://j-lyric.net/artist/a053f2a/l0502a5.html,いいかげんにしてよ　言ったらそのまま　お店を出て行って ...
い,いい加減にしろよ,所ジョージ,所ジョージ,所ジョージ,https://j-lyric.net/artist/a000760/l012d0b.html,馬鹿もほどほど　いい加減にしろよ受験地獄に自ら入る ...
い,イイカゲンのススメ,AKB48(片山陽加/小嶋陽菜/篠田麻里子/秋元才加/宮澤佐江/松井玲奈),秋元康,渡辺翔,https://j-lyric.net/artist/a05537c/l02530f.html,少しだけ大人になって僕にもわかったことをノート ...
い,いい風が吹いてキター!,松風天馬(寺崎裕香)/フェイ・ルーン(木村亜希子),山崎徹,山崎徹,https://j-lyric.net/artist/a057e5a/l02dec6.html,いくら待っても何も起こんない君の手で起こさなきゃ! ...
い,いい風よ吹け,沢田研二,沢田研二,樋口了一,https://j-lyric.net/artist/a000aa6/l007fa2.html,いい風よ吹け 眠りに誘い君を汗ばませたら いい風よ ...
い,いいから,WANIMA,KENTA,KENTA,https://j-lyric.net/artist/a05a4d1/l036f94.html,いいから気持ち良くするから　誰にも言わない内緒にするか ...
い,いいから,忘れらんねえよ,柴田隆浩,柴田隆浩,https://j-lyric.net/artist/a05580c/l05d5b6.html,お前のためを思って言う　言いたくないけどあえて言う...
い,いいから…,日高正人,いとう,影山,https://j-lyric.net/artist/a0025b8/l013140.html,いいから いいから もう泣くな何があったか 俺には ...
い,いいからいいから,前田亘輝,前田亘輝,UNI,https://j-lyric.net/artist/a0248da/l00ade2.html,バカな意地はって 強がってるだけじゃないそろそろ  ...
い,いいから抱いて…,門倉有希,朝倉翔,大谷明裕,https://j-lyric.net/artist/a002849/l031b6b.html,"""どこまで行くの?""こんな気持ちでからめた腕を ほ ..."
い,いいから早よ布団から出て働け俺,忘れらんねえよ,柴田隆浩,柴田隆浩,https://j-lyric.net/artist/a05580c/l0427e2.html,またフランスを例に出してこんなのは日本だけだよって ...
い,いい感じ,ケツメイシ,ケツメイシ,ケツメイシ/守尾崇,https://j-lyric.net/artist/a00067f/l03caef.html,俺ら大体いつも こんな感じ山より海が好きな感じ...
い,いい感じ,松室政哉,金木和也,松室政哉,https://j-lyric.net/artist/a05ab37/l0595a3.html,隣を見ても君がいないなんてそれは有り得ないな時 ...
い,イイカンジ,神谷浩史,松村龍二,岡本健介,https://j-lyric.net/artist/a04ffe6/l02a965.html,新しい 靴を履いて家を出て昨日とは 違う今日を期待 ...
い,イイカンジ,CIMBA,CIMBA・Staxx,CIMBA・T'Z,https://j-lyric.net/artist/a0514fa/l04e074.html,みんなでオシャレして partyブーブクリコとカフ ...
い,いい気になるなよ,小柳ルミ子,小柳ルミ子,杉本,https://j-lyric.net/artist/a000555/l010d75.html,あたしが流した 涙も知らずやわな女と 住みついて ...
い,いい気分,ベリーグッドマン,ベリーグッドマン,ベリーグッドマン,https://j-lyric.net/artist/a058dc1/l05a242.html,お前といれば　なんかいい気分それだけでもう充分だか ...
い,いいくらし,チームしゃちほこ,もちいしりり,吉田哲人,https://j-lyric.net/artist/a056e88/l03152a.html,朝起きたら悪魔が　隣で囁いていた「そんなに眠いんな ...
い,いいこいいこして,-真天地開闢集団-ジグザグ,命-mikoto-,命-mikoto-,https://j-lyric.net/artist/a061361/l05732f.html,いいこいいこして…早起きしたよ　いいこ布団 ...
い,いい子を抱いて眠りなよ,小比類巻かほる,小比類巻かほる,大内義昭,https://j-lyric.net/artist/a00379f/l005c9d.html,ステージ始めよう 今夜はラストショウストリートのビ ...
い,いい娘だから,加山雄三,岩谷時子,弾厚作,https://j-lyric.net/artist/a0000a7/l010e04.html,いい娘だから　ふたりで今夜は　ダンスに行こうぼ ...
い,いい子だね,矢野顕子,矢野,矢野,https://j-lyric.net/artist/a0018f1/l0164d0.html,小っちゃい時､列車の連結の渡り板のとこ乗っかって揺 ...
い,いい娘ではいられない,天野由梨,青柳美奈子,藤井美保,https://j-lyric.net/artist/a000fb5/l004ee5.html,5分前まではコーラ片手に笑ってたまさかの Ac ...
い,いいこと,原田郁子&ウィスット・ポンニミット,Wisut,Ikuko,https://j-lyric.net/artist/a05852b/l02f639.html,やらなくても いいこと知らなくても いいことや ...
い,いいこと,在日ファンク,浜野謙太,浜野謙太,https://j-lyric.net/artist/a0531e7/l03a905.html,いいこと　いいことしよう　いいことはなんだろういい ...
い,いいことありそう,"ラン・ミキ・スゥ (阿澄佳奈, 加藤奈々絵, 豊崎愛生)",斉藤恵,酒井ミキオ,https://j-lyric.net/artist/a05023d/l016a49.html,今日はなんだかいいことありそう 楽しい予感天気予報 ...
い,いいことありそう。,田所あずさ,rino,rino,https://j-lyric.net/artist/a059072/l032338.html,少し早起きして　カーテンをあけたら雨上がり青空　お ...
い,いいことある記念の瞬間,モーニング娘。,つんく,つんく,https://j-lyric.net/artist/a000626/l001693.html,ハッピー しちゃおうよラッキー 呼びこもう全部 ...
い,Eことあるサ,米米CLUB,米米CLUB(権),米米CLUB(権),https://j-lyric.net/artist/a001c09/l00fb5c.html,また　一つの過ちからまた　一つ　覚えたよ何 ...
い,いいことあるさ,the collectors,加藤ひさし,加藤ひさし,https://j-lyric.net/artist/a00240b/l00722a.html,時計止めてみたって 時間は過ぎてゆくからしかめつら ...
い,いいことしましょ,あいみょん,あいみょん,あいみょん,https://j-lyric.net/artist/a05996f/l034f7e.html,あなたを部屋に連れ込んでいいことしましょ　いいこと ...
い,イイコトしようよ,風味堂,渡和久,渡和久,https://j-lyric.net/artist/a04abba/l00b5d1.html,プールサイドに舞い降りたヴィーナス顔見りゃもろタイ ...
い,いい事ずくめ,THE SLUT BANKS,板谷祐,戸城憲夫,https://j-lyric.net/artist/a04524e/l03d9ea.html,まるで恋をしている様なそんな夜には こんな夜には ...
い,いいことばかりじゃないけれど、,ザ・モアイズユー,以登田豪,以登田豪,https://j-lyric.net/artist/a05fd0b/l055d53.html,たまにうんざりするほど喧嘩もするし　言い合いもキリ ...
い,いい事ばかりはありゃしない,RCサクセション,忌野清志郎,忌野清志郎,https://j-lyric.net/artist/a001cbe/l011215.html,※いい事ばかりは　ありゃしないきのうは　白バイにつ ...
い,いい事ばかりはありゃしない,竹中直人,忌野清志郎,忌野清志郎,https://j-lyric.net/artist/a000cbb/l025ad4.html,いい事ばかりは　ありゃしないきのうは　白バイにつか ...
い,いいことばっかじゃない世界,やましたりな,やましたりな,やましたりな,https://j-lyric.net/artist/a065993/l05f36c.html,ダメだなぁ　マイナス思考ばっかで前を向くなんて出来 ...
い,いい子にしてたらこうなった,町あかり,町あかり,町あかり,https://j-lyric.net/artist/a05814c/l03bd52.html,女が一人 待ちぼうけをくらって長い髪が 夜風に濡れ ...
い,いいこになっちゃいけないの,NICO Touches the Walls,光村龍哉/対馬祥太郎,光村龍哉,https://j-lyric.net/artist/a04dac3/l036567.html,今夜も酔っててヤバいよ 気持ち悪くてツラいよただの ...
い,いい子になろう!,栗林みえ,鍋田幸子,Tsukasa,https://j-lyric.net/artist/a055393/l025388.html,"Love me, Lovin' you, It's m ..."
い,いいこのバースデーソング,植田真梨恵,植田真梨恵,植田真梨恵,https://j-lyric.net/artist/a053f86/l052079.html,たったらったったったらって街を歩いてたら遠くで誰か ...
い,いいさ、おやすみ,堂島孝平,堂島孝平,堂島孝平,https://j-lyric.net/artist/a0165f6/l028228.html,移りゆく時の波間に浮かんでいた夕暮れカーテンが ...
い,イージー,エレファントカシマシ,宮本浩次,宮本浩次,https://j-lyric.net/artist/a001cc9/l005234.html,イージー 真夏の雲イージー 真冬の空気なんてな ...
い,Easy-Going,浜田麻里,浜田,大槻,https://j-lyric.net/artist/a00239b/l01db69.html,No one's grieving for my cr ...
い,イージーライダー,深田恭子,黒須チヒロ,深沼元昭,https://j-lyric.net/artist/a000790/l0008b6.html,連れてって どっか遠くへ振り切って 現実をあな ...
い,いい時間,鴨田潤 featuring 矢野顕子,鴨田潤,鴨田潤・EVISBEATS・前田和彦,https://j-lyric.net/artist/a05f872/l04a718.html,ふいに何故か　いま　訪れたそんな　空気が　いま　流 ...
い,いいじゃない,ザ・テンパーズ,おち,OMON,https://j-lyric.net/artist/a04aad0/l0024f8.html,※いいじゃない!いいじゃない!ある意味 逆にこうな ...
い,いいじゃない,堀内孝雄,荒木とよひさ,堀内孝雄,https://j-lyric.net/artist/a00049b/l00aaa9.html,あなたを奪って あなたを抱きしめ人生をたち切る こ ...
い,いいじゃない,たなけん,たなけん,Desem,https://j-lyric.net/artist/a052ff5/l01e06c.html,アホみたいでも気にしないわたくし孫の代まで ダンシ ...
い,いいじゃない,彗(保住有哉)と宗次郎(清家光亮),yukacco,彦田元気,https://j-lyric.net/artist/a061ef3/l052140.html,いいじゃないいいじゃない僕とでいいじゃない ( ...
い,いいじゃない,彗と宗次郎(保住有哉と清家光亮),yukacco,彦田元気,https://j-lyric.net/artist/a061efe/l052174.html,【彗】いいじゃないいいじゃない僕とでいいじゃな ...
い,いいじゃない(九鬼宗次郎 solo ver.),九鬼宗次郎(清家光亮),yukacco,彦田元気,https://j-lyric.net/artist/a0629bd/l0549c1.html,いいじゃないいいじゃない僕とでいいじゃない ( ...
い,いいじゃない。,V6,只野菜摘,星野,https://j-lyric.net/artist/a001a50/l00f740.html,おかしいな、晴れまに雨が降ってきたのは少し泣きたい ...
い,イイじゃない?,flumpool,山村隆太,阪井一生,https://j-lyric.net/artist/a04e4d4/l02b1db.html,世の中不感症ですか? 感じんのはオンリー閉塞感乾い ...
い,いいじゃない、人生,秋元順子,森田由美,花岡優平,https://j-lyric.net/artist/a020baa/l00e712.html,たとえば　見渡す海が静まる夕凪波立った恋がなつかし ...
い,いいじゃないか,小野由紀子,円理子,弦哲也,https://j-lyric.net/artist/a000890/l001ffd.html,いつの時代も 人の世は苦労九(ころうここのつ)つ  ...
い,いいじゃないか,嶺よう子,もず,聖川,https://j-lyric.net/artist/a00d86d/l012f71.html,人を愛する 資格がないと何をいうんだ なァ お前 ...
い,いいじゃないか,三門忠司,麻こよみ,宮下健治,https://j-lyric.net/artist/a0004ee/l065a0a.html,捨てた夢なら　もう一度拾い集める　裏通りたまに ...
い,御意見無用,アウトレイジ,鈴木ヒロミツ,星勝,https://j-lyric.net/artist/a057e7f/l038320.html,I don't wanna go schoolI  ...
い,御意見無用(いいじゃないか),ザ・モップス,鈴木,星,https://j-lyric.net/artist/a012ae3/l01dba3.html,I don't wanna go schoolI  ...
い,いいじゃない～自由通り,美川憲一とザ・ヴァイパー,美川憲一・石原理酉,石原理酉,https://j-lyric.net/artist/a060abf/l04e467.html,“女々しい”や“男らしい”って　一体なんだろう？ダ ...
い,いいじゃない、人生,秋元順子,森田由美,花岡優平,https://j-lyric.net/artist/a020baa/l01ef44.html,たとえば 見渡す海が静まる夕凪波立った恋がなつかし ...
い,いいじゃないの幸せならば,佐良直美,岩谷時子,いずみたく,https://j-lyric.net/artist/a001f9d/l005ca8.html,あのときあなたとくちづけをしてあのときあの子と別れ ...
