index,title,artist,songwriter,composer,url,preview
あ,あたりまえのふうけい,My's,上村洋介,上村洋介,https://j-lyric.net/artist/a04eac1/l00af53.html,朝起きて風呂場の椅子に腰掛けてタバコに火をつけてコ ...
あ,あっせぶんぶん! 2024,あっとせぶんてぃーん,津波幸平・大塚利恵,津波幸平,https://j-lyric.net/artist/a05e59a/l06305c.html,いくよー1・2・3・4！あっせあっせ　ぶー ...
あ,あったかい涙,BRADIO,真行寺貴秋,BRADIO,https://j-lyric.net/artist/a05ca45/l065349.html,悲しくもないのに　人混みの中が　一番独りを感じるそ ...
あ,あっちゅー魔!,夜羽咲クロネ,LonePi,LonePi,https://j-lyric.net/artist/a067509/l063410.html,あっちゅー魔！さいしょはグーラジカルな夢を ...
あ,あっという間に,野川さくら,アツミサオリ,アツミサオリ,https://j-lyric.net/artist/a001449/l021d36.html,泣いたり笑ったり　落ち込んだり嬉しかったりその僕の ...
あ,あっぱれ!馬鹿騒ぎ,i☆Ris,前山田健一,前山田健一,https://j-lyric.net/artist/a056f32/l05cc6b.html,今宵は祭じゃ　叫べ！(わっしょい！)あっぱれ！馬鹿 ...
あ,あっぱれJAPAN,美月優,荒木とよひさ,大船わたる,https://j-lyric.net/artist/a04e2e3/l00e822.html,男だったら　でっかいことを富士のお山に　腰かけ ...
あ,あっぱれ変化じゃ。,乱崎月香(佐藤利奈),畑亜貴,福本公四郎,https://j-lyric.net/artist/a04e10e/l00e1d4.html,ソラ・ウミ・ホシ・ナミ・アマノガワソラ・ウミ・ホシ ...
あ,あとの祭り (TV edit.),オーイシマサヨシ,大石昌良,大石昌良,https://j-lyric.net/artist/a05919e/l062846.html,一線超えたら　あとの祭りはー　ドンドンドンツク ...
あ,あどけ泣く,AKASAKI,AKASAKI,AKASAKI,https://j-lyric.net/artist/a066646/l06324f.html,あどけなく泣くから私が守るからどれだけの孤独を ...
あ,あなたがいる限り ～A WORLD TO BELIEVE IN～,伊藤由奈×セリーヌ・ディオン,Tino,Tino,https://j-lyric.net/artist/a04e24c/l00e599.html,I've seen the tears and t ...
あ,あなたがいる限り ～A WORLD TO BELIEVE IN～,伊藤由奈,Tino,Tino,https://j-lyric.net/artist/a04be85/l00f856.html,涙であふれる心を寄り添うように抱いてくれた気づ ...
あ,あなたが帰る港町,北見恭子,横井弘,船村徹,https://j-lyric.net/artist/a0004e3/l02c4c5.html,青い波止場に 汽笛も高く船が近づきゃ 雪さえとける ...
あ,あなただけに贈るLove song,岡本真夜,岡本真夜,岡本真夜,https://j-lyric.net/artist/a00081c/l00e54e.html,忘れない忘れないあなたと出会った　あの瞬間を ...
あ,あなたとPop With You!,Negicco,connie,connie,https://j-lyric.net/artist/a056906/l0344e7.html,爽やかな Wind 通り抜けて熱い季節を運んでくる ...
あ,あなたとSaturday Night,西尾夕紀/山寺宏一,久地万里子,久地万里子,https://j-lyric.net/artist/a05917b/l033670.html,▲名残惜しそうに手を振る貴女に駆け寄り引きとめた ...
あ,あなたとまためぐり逢う,南紗椰,saya,saya,https://j-lyric.net/artist/a062df5/l0648fb.html,どんな毎日も寄せては返す波涙の貝殻　積もる岸も...
あ,あなたと明日も feat.ハジ→&宇野実彩子(AAA),SPICY CHOCOLATE,ハジ→/DJ,ハジ→/DJ,https://j-lyric.net/artist/a05341c/l03925b.html,キミの恋愛相談に乗り始めてから俺の日々は明らか ...
あ,あなたなんて幻,夢ノ結唱 PASTEL×川谷絵音,川谷絵音,川谷絵音,https://j-lyric.net/artist/a068114/l065820.html,騙し合って答えを知ろうがあなたなんて幻待て ...
あ,あなたに捧げる応援歌,ゆうちゃみ,HIPPY・ゆうちゃみ,HIPPY・EQ,https://j-lyric.net/artist/a0670e0/l062714.html,立ち上がろうとする君に捧ぐ　君への応援歌　全力注ぐ...
あ,あなたに贈る愛の歌,THE ALFEE,高見沢俊彦,高見沢俊彦,https://j-lyric.net/artist/a002441/l040403.html,あなたのために　星はきらめきあなたのために　想いは ...
あ,あなたに逢いたくて ～Missing You～,LiSA,松田聖子,小倉良,https://j-lyric.net/artist/a001c00/l0113a9.html,二人の部屋の扉を閉めて思い出たちに“さよなら” ...
あ,あなたに逢いたくて～Missing You～,稲垣潤一 Duet with 松浦亜弥,松田,小倉,https://j-lyric.net/artist/a04f94d/l0154a9.html,"二人の部屋の扉を閉めて思い出たちに""さよなら"" ..."
あ,あなたのBirthday,ベルダンディー,井上喜久子,安田,https://j-lyric.net/artist/a04dd73/l00d76c.html,風が静かに ひだまりを連れてレースのカーテンご ...
あ,あなたのSpecialになりたい ～Just wanna be～,AZU,EMI,STY,https://j-lyric.net/artist/a04ce81/l00dbc5.html,('Cause... your girl) Jus ...
あ,あなたのSpecialになりたい～Just wanna be～,AZU,EMI,STY,https://j-lyric.net/artist/a04ce81/l00e067.html,('Cause...your girl)Just  ...
あ,あなたのおかげです with GAKU-MC,SOFFet,YoYo/GooF/GAKU-MC,YOYO,https://j-lyric.net/artist/a00eccb/l00c808.html,すべてはあなたのおかげですあなたのおかげです ...
あ,あなたのお耳にプラグイン! 10周年記念Ver.,イヤホンズ,エンドウ.,エンドウ.,https://j-lyric.net/artist/a05e257/l065b20.html,フタフタいちごりんりんのあなたのお耳にプラ ...
あ,あなたの口ぐせ,川中美幸,さわだすずこ,杉本眞人,https://j-lyric.net/artist/a000545/l0638c3.html,爪先立ちで　のれんを外(はず)しふと　気が付けば　 ...
あ,あなたの横顔,向風,向風,向風,https://j-lyric.net/artist/a04aaa3/l00e669.html,あなたの横顔にそっと手を振ったもう会えないことは分 ...
あ,あなたの笑顔,玉田元康,星乃ミミナ,西脇久夫,https://j-lyric.net/artist/a0677fb/l063d6f.html,わたしが　この地球(ほし)で　好きなもの朝焼け　陽 ...
あ,あなたの記憶の中で,上杉真央,桑島由一,藤間仁(Elements,https://j-lyric.net/artist/a066fbd/l063baf.html,君といれば　どこにでも行ける迷い道　青の日々君 ...
あ,あなたはわたしにやさしいね (改),hy4_4yh,江崎マサル・ハイパーヨーヨ,江崎マサル・ハイパーヨーヨ,https://j-lyric.net/artist/a05ab11/l0509fa.html,毎回　毎回　毎回　毎回あなたはわたしにやさしい ...
あ,あなたは遠過ぎる,大竹しのぶ,阿久悠,大野克夫,https://j-lyric.net/artist/a000046/l02d70a.html,こんなにそばに　いるのにあなたの心　遠過ぎてい ...
あ,あなたへの想い,浅田ますみ,和一朗,あらい玉英,https://j-lyric.net/artist/a05d029/l0659db.html,送り火の夜　この胸の中にも愛の文字ひとつ　揺らめき ...
あ,あなたへ～A SONG FOR YOU,D-51,吉田,KYU,https://j-lyric.net/artist/a00076c/l00a1bd.html,まぶしいライトが 照らすこの場所あたたかい優しさに ...
あ,あなたを想う,八神はやて(植田佳奈),都築真紀,佐野広明,https://j-lyric.net/artist/a04d500/l00bbb8.html,いまもあなたのあの涙と笑顔のことを思い出しいま ...
あ,あなたを想って,竹内美樹,嗣音奏多,嗣音奏多・西山勝,https://j-lyric.net/artist/a0623c4/l062775.html,波とたわむるあなたまぶしそうにながめて似合いの ...
あ,あなたを酔て,berry meet,たく,たく,https://j-lyric.net/artist/a065648/l0651df.html,ほろ酔いで帰る道は　いつも寂しいから少し火照る頬も ...
あ,あなた想い,Hey!Say!JUMP,仲宗根泉(HY),仲宗根泉(HY),https://j-lyric.net/artist/a04d4b4/l052058.html,今日、私に会えなくてもあなたは普通の日常を送れてい ...
あ,あのね、ずっと好きでした。,ONE LOVE ONE HEART,tepe(OTOIRO),tepe(OTOIRO),https://j-lyric.net/artist/a063e38/l065040.html,ずっと　見つめていた夏の星座　見るキミの横顔ず ...
あ,あの世のANTHEM ～天国と地獄～,ORANGE RANGE,ORANGE,ORANGE,https://j-lyric.net/artist/a0025f3/l05623e.html,天使と悪魔がささやく誘惑天国　地獄　あの世の AN ...
あ,あの夏の君,John-Hoon,-----,-----,https://j-lyric.net/artist/a04d84f/l02a8d5.html,いつまでも終わらないその瞳に浮ぶ程 そう見つめて ...
あ,あの夏の少年(A Boy In The Summer),杉真理,杉真理,杉真理,https://j-lyric.net/artist/a0029d1/l00c012.html,熱い風が頬をなでて自転車で　駆け抜けた自由とい ...
あ,あの夏の日,松崎しげる,松崎しげる,松崎しげる,https://j-lyric.net/artist/a000bc2/l02516f.html,小麦色の 君の肌に意地悪な 夏のいたずら波に消 ...
あ,あの夜を止めて,寺西優真,寺西優真,寺西優真,https://j-lyric.net/artist/a061a9c/l062b3d.html,こぼれ落ちた　水滴はあの日の景色を映した通り過 ...
あ,あの娘にグイグイ,日向坂46,秋元康,野村陽一郎,https://j-lyric.net/artist/a05fbae/l0635c9.html,Da！ Da！！ Da！ Da！！音楽室へ続く ...
あ,あの娘はドッチッチ,恵谷昌史,水木れいじ,水森英夫,https://j-lyric.net/artist/a067e93/l06510b.html,カップラーメン　買いに出て半年待たせて　捨てるなら ...
あ,あの子は手遅れ,かしむ,かしむ,かしむ,https://j-lyric.net/artist/a065afd/l064935.html,あの子　あの子あの子　その子一目惚れなんて ...
あ,あの宇宙(そら)を、征け,錦織健,高取ヒデアキ,高取ヒデアキ,https://j-lyric.net/artist/a00047c/l0140ab.html,風よ 雲よ 仰ぐ星よ波のように 騒めく胸よ永く ...
あ,あの日に戻れるなら,Clench&Blistah,Clench&Blistah,GEE(GTS)・SATOSHI,https://j-lyric.net/artist/a04d63e/l00bfc6.html,二人で聴いた Love song心地良い日差し　波 ...
あ,あの日のこと meets 蓮見翔,いきものがかり,蓮見翔(ダウ90000),水野良樹,https://j-lyric.net/artist/a04c814/l0646bb.html,君が僕に聴かせた歌今でもまだ聴いてるから僕はい ...
あ,あの日のように,川奈ルミ,友利歩未,樋口義高,https://j-lyric.net/artist/a04fb79/l063b75.html,懐かしいメロディが　心を揺さぶるのあなたの　腕の中 ...
あ,あの日のワンシーン,ブレッド&バター,岩沢二弓,岩沢二弓,https://j-lyric.net/artist/a001f83/l031e04.html,ひさしぶりねって 髪をおさえ耳もとにささやく季 ...
あ,あの日の私に,KOKIA,KOKIA,KOKIA,https://j-lyric.net/artist/a00af13/l027e89.html,振り返れば 思い描いた通りのことなんてない 1本道...
あ,あの日の虹と僕らのアンセム,スキマスイッチ,大橋卓弥・常田真太郎,大橋卓弥・常田真太郎,https://j-lyric.net/artist/a001fed/l0647c2.html,放課後の理科室は　いつもの顔ぶれ僕らだけの秘密基地 ...
あ,あの日の風鈴,AKB48,秋元康,杉山勝彦,https://j-lyric.net/artist/a04cb7c/l02fbfe.html,夏休みには列車に揺られて田舎のおじいちゃん家へ行っ ...
あ,あの星と空,加賀谷はつみ,加賀谷はつみ,オオバコウスケ,https://j-lyric.net/artist/a055865/l02e9f8.html,「ずっと待っているからね 寂しくなったら会いに行くよ」 ...
あ,あの時のまま…,宝井美琴,内藤綾子,西つよし,https://j-lyric.net/artist/a0674a0/l0632d9.html,“よせよ”あなたの声がする不意に振り向き　捜すけれ ...
あ,あの月にかかる雲のような,ammo,岡本優星,岡本優星,https://j-lyric.net/artist/a0660ab/l064a60.html,Baby tonight so whyNot be ...
あ,あの木の下で会いましょう feat.安藤裕子,冨田ラボ,安藤裕子,冨田恵一,https://j-lyric.net/artist/a00230d/l01eac8.html,シュラシュって言葉は呪文に化けてつまらぬ男にも色つ ...
あ,あの海に架かる虹を君は見たか,森山直太朗,森山直太朗,森山直太朗,https://j-lyric.net/artist/a0006b5/l0649b6.html,あの海に架かる虹を見たか夕映えに染まるサンダン ...
あ,あの空,V6,GAJIN,GAJIN,https://j-lyric.net/artist/a001a50/l00ebea.html,TVで流れている　一生懸命な人あんなに燃えている人 ...
あ,あの船長を選んだのは俺たちじゃない,Team M(NMB48),秋元康,川浦正大・Toshikazu.K,https://j-lyric.net/artist/a057562/l0642a0.html,Goo-job Goo-jobGood good  ...
あ,あの言葉に,関ジャニ∞,依田和夫,依田和夫,https://j-lyric.net/artist/a04ab16/l00b851.html,どんなにがんばっても答えが見えてこない時がある...
あ,あの頃におかえり,乃木坂46,秋元康,youth,https://j-lyric.net/artist/a0560d3/l06561a.html,懐かしい街へ　帰って来たのは卒業して何年ぶりだろう ...
あ,あの頃のトライベッカ,僕が見たかった青空,秋元康,浦島健太・新Q,https://j-lyric.net/artist/a065643/l065789.html,憧れのトライベッカ　トライベッカ　呟いてたただひた ...
あ,あはは feat. UA,冨田ラボ,UA,冨田恵一,https://j-lyric.net/artist/a00230d/l0642c6.html,お帰りなさい　荷物を下ろして傷ついてきたのね　お手 ...
あ,あふれ出す涙,馬渕太成,馬渕太成,馬渕太成,https://j-lyric.net/artist/a056ef8/l063387.html,さあ今　飛び立つ　時が来た一羽の鳩がまた　今旅立つ ...
あ,あぶら地獄,内田あかり,石坂まさを,川口真,https://j-lyric.net/artist/a0013c7/l02bc4b.html,恋の苦しみ 火あぶりみたいなんで私は 焦がれるの ...
あ,あまよの月,矢井田瞳,矢井田瞳,矢井田瞳,https://j-lyric.net/artist/a0006b1/l02e5e4.html,有り触れた日々の上で　私は布団を敷いて目覚ましもか ...
あ,あめchanあげるし泣かんといて,YAK.,ゆうみ,あさみ,https://j-lyric.net/artist/a04d762/l00ea41.html,SUNDAY 特別な朝だよ 目覚まし時計はいらない ...
あ,あめまち feat.直枝政広(カーネーション)&のらん,宮川弾アンサンブル,宮川弾,宮川弾,https://j-lyric.net/artist/a04f78b/l014f64.html,ちかづく ゆうひおちてく あかいまちよまないで ...
あ,あらうんどTHEワールド!,SKELT 8 BAMBINO,SKELT,SKELT,https://j-lyric.net/artist/a04e15a/l00e2b0.html,「あきらめないで! 夢の帆を揚げて!」新しい旅に出 ...
あ,ありがと、大好きになってくれて,恋太郎ファミリー,安藤紗々,田淵智也・睦月周平・滝澤俊輔(TRYTONELABO)・eba,https://j-lyric.net/artist/a067610/l063732.html,ありがと、大好きになってくれて世界一　幸せにしてあ ...
あ,ありがと。,植村花菜,植村花菜,片岡大志,https://j-lyric.net/artist/a0453d8/l0162c1.html,16時の太陽　まどろんだ光が並んだ影を　伸ばしてい ...
あ,"ありがとう I Love you, yet…",BON-BON BLANCO,凛々,太田俊秋,https://j-lyric.net/artist/a0053ce/l00a5f7.html,この旅路は何処へ続くのかこれほどまで頑張るのは何故 ...
あ,ありがとう MY FRIEND,JAMOSA,Natsumi,Shingo,https://j-lyric.net/artist/a021837/l024c48.html,大丈夫 私たち 幸せをつかまえる負けないで なんだ ...
あ,ありがとう こころをこめて -卒園のうた-,晋平少年少女合唱団,山崎浩,山崎浩,https://j-lyric.net/artist/a066a86/l061287.html,いつのまにかぼくたちは　ひとりで歩いていたよ6年ま ...
あ,ありがとうなんて言わなくても 全部わかってるんだ feat.JIN,GReeeeN,GReeeeN,GReeeeN,https://j-lyric.net/artist/a04cb21/l046c5c.html,ほんと　偶然とかじゃなくて　運命かもって思うんだこ ...
あ,ありがとうのHarmony,王茶利暉(森久保祥太郎),佐々木恵梨,内田智之,https://j-lyric.net/artist/a05e58b/l04a096.html,ひとり目を閉じてみる　なんだか今でも夢のようでずっ ...
あ,ありがとうの詩,九州男,九州男,九州男,https://j-lyric.net/artist/a04d033/l00e446.html,偶然こいつと出会って気付けばがむしゃらに走って...
あ,ありがとうの詩,フリーウェイハイハイ,山中真一,井ノ上竜也,https://j-lyric.net/artist/a003874/l0215b3.html,昔の話を始めると いつも泣いたような仕種で笑う母の瞳 ...
あ,ありがとうを言えるように,峯脇,ヒラオタケシ,ヒラオタケシ,https://j-lyric.net/artist/a067a6e/l0646d4.html,夕焼け照らした帰り道　星の光と飛行機雲目と目合うだ ...
あ,ありがとう盛岡,三浦わたる,たきたひなこ,杉本眞人,https://j-lyric.net/artist/a05c02a/l064f8e.html,雪化粧だね　岩手山(いわてやま)　ふるさと盛岡　冬告げ ...
あ,ありきたりな恋,N8(neito§),N8(neito§),N8(neito§),https://j-lyric.net/artist/a067fb8/l065499.html,優しさで溢れた鼻歌思い出を紡ぐコード進行どこに ...
あ,ありのまま be my love,榎本温子、渡邉由紀、山本麻里安,木本慶子,坂本洋,https://j-lyric.net/artist/a04db6b/l00d1c5.html,素敵な出逢いがないって頬杖ついてた予定のな ...
あ,ありふれた奇跡,スターダスト☆レビュー,根本要,根本要,https://j-lyric.net/artist/a0004e1/l063c5b.html,テレビの脇の写真に　ふと昔思い出すはしゃぐ友達の　 ...
あ,ありふれた痛み,森口博子,椎名可憐,千沢仁,https://j-lyric.net/artist/a001ae0/l021762.html,あなたのくちびるが　不意に　ごめんとつぶやいたのビ ...
あ,ある夏の一日,織田哲郎,織田哲郎,織田哲郎,https://j-lyric.net/artist/a00824f/l0220d2.html,もうすぐ夏の終わりねと君は　独り言みたいに　小さくつぶ ...
あ,ある愛のうた,RINO LATINA II,RINO,RINO,https://j-lyric.net/artist/a04e14e/l00e28b.html,輝く朝日がやがて　あかね色に空を染めあげる移りゆく ...
あ,ある日、どこかで,ASUKA,ASUKA,武部聡志,https://j-lyric.net/artist/a04d4d6/l00d820.html,揺れる木漏れ日の柿の木坂を君と肩を並べて歩いてた ...
あ,ある日の来客,ハンバート ハンバート,佐藤良成,佐藤良成,https://j-lyric.net/artist/a0548cb/l062c78.html,なんだかやな予感　何かが起こりつつある朝から掃除し ...
あ,ある晴れた日に,城之内ミサ,城之内ミサ,城之内ミサ,https://j-lyric.net/artist/a002239/l022f15.html,何げなく　ふと見上げた思いがけない　まぶしさビ ...
あ,ある未来より愛を込めて,back number,清水依与吏,清水依与吏,https://j-lyric.net/artist/a04fdf2/l064e9f.html,教室の中じゃ答えを探せない君の未来はどんな天才 ...
あ,ある男,エイハブ,ソガケイスケ,ソガケイスケ,https://j-lyric.net/artist/a065439/l062b89.html,下んねぇ待っていたのは選んだ道が間違っていない ...
あ,あれこれ in the night,立花らん&レイザーラモンRG,柚木由柚,美樹克彦,https://j-lyric.net/artist/a0672e0/l062d74.html,Hello HGNon non RGLov ...
あ,あんたの事や!,マリ&ライダーキャットJun,みなみ千里・八波博和,R.C.Jun,https://j-lyric.net/artist/a04d6e6/l00c231.html,めいわくなヤツ　厳重注意めいわくなヤツ　あんたの事 ...
あ,あゝ君に転生,BEYOOOOONDS,星部ショウ,大久保薫,https://j-lyric.net/artist/a06041e/l063539.html,Why not？×4 Why？　どうして...ねぇ！ ...
あ,あ・り・え・な・い!,野中藍,村野直球,AKIRASTAR,https://j-lyric.net/artist/a000f58/l00cc13.html,スキに理由なんてないさただつのる想いおもいきり ...
あ,あ,関ジャニ∞(渋谷すばる),渋谷すばる,渋谷すばる,https://j-lyric.net/artist/a054766/l026d6c.html,おめでとう おめでとう おめでとう おめでとうおめ ...
あ,あ,クリープハイプ,尾崎世界観,尾崎世界観,https://j-lyric.net/artist/a055e9b/l02daa9.html,あ、無害な言葉を並べてあ、これ位意味の無い言葉なら ...
あ,あ、,bonobos,蔡,蔡,https://j-lyric.net/artist/a0080ca/l01b260.html,心の皺を伸ばしながらなんとなく乾いた喉には水でもく ...
あ,あッ,田原俊彦,阿久悠,宇崎竜童,https://j-lyric.net/artist/a003b2b/l00803e.html,あッ ああッ あああッあッ ああッ あああッ...
あ,阿,GRAPEVINE,田中和将,田中和将/西川弘剛/亀井亨/金戸覚/高野勲,https://j-lyric.net/artist/a00280a/l054ce2.html,ここは想い描いた未来ネオもアキラもマックスもいない ...
あ,あ、あのこ,宮内良、奈々瀬ひとみ,仲倉重郎,渋谷毅,https://j-lyric.net/artist/a065cae/l05e9b6.html,い、いつもう、うるさくて～え、えらそう ...
あ,あぁ,大黒摩季,大黒摩季,大黒摩季,https://j-lyric.net/artist/a0039c3/l00701a.html,やっぱり 夢を 叶えたいこのまま終わりたくない...
あ,あぁ,Superfly,越智志帆,多保孝一,https://j-lyric.net/artist/a04cdbd/l0256b2.html,ざわめく心の中を 隠したくて家路を急いだいつでも泣 ...
あ,あぁ…あんた川,吉幾三,吉幾三,吉幾三,https://j-lyric.net/artist/a000457/l044f2f.html,夢の続きが あるのなら連れて逃げると 言った人...
あ,嗚呼 えんどれすどりいむ ～乙女の祈りより～,つんく♂(Vocal:小湊美和),つんく,Tekla,https://j-lyric.net/artist/a05f450/l049b4e.html,Ah　雨も降ればAh　雪も積もるAh　泣く日も ...
あ,あぁ癖つよい,バブリーたまみ,バブリーたまみ,Traditional,https://j-lyric.net/artist/a060342/l04cdd5.html,手をたたきましょ　パンパンパン　パンパンパン目かく ...
あ,あぁ…しょっぱいなぁ,戸子台ふみや,円香乃,岡千秋,https://j-lyric.net/artist/a061669/l05be41.html,生まれた時から　両の手に当たりクジだけ　握ってた ...
あ,あぁじれったい,バブルガム・ブラザーズ,Bro.TOM,Bro.KORN,https://j-lyric.net/artist/a000ee4/l009d00.html,あぁじれったい 深いものは避けたい抱きしめて ギュ ...
あ,あぁ 世界的 a La mode-アラモード-,フランス(小野坂昌也),YUMIKO,Maurice,https://j-lyric.net/artist/a056d5d/l02e6ce.html,胸がときめく 心がはずむパリの街並みをお洒落な ...
あ,あぁ竜飛崎,木原たけし,八嶋龍仙,村沢良介,https://j-lyric.net/artist/a04ca00/l02ecb1.html,夢にまで見た　あの松前が雪に隠れて　見えません...
あ,あぁ地平線～君の待つ街へ～,椋忠治郎,菅麻貴子,徳久広司,https://j-lyric.net/artist/a05e35a/l045d19.html,追って来たけど　男の夢を辿り着くには　あまりに遠い ...
あ,あぁ流川,香山千恵子,山田智和,山田智和,https://j-lyric.net/artist/a05a68e/l0377a8.html,生まれ育ったこの街を 愛し愛されここまで来ました今 ...
あ,あぁ半年,斉藤和義,斉藤和義,斉藤和義,https://j-lyric.net/artist/a000db4/l00bbf3.html,何処へ行くんだろう　このままふたり呼び方を決めあっ ...
あ,あぁ光塚歌劇団,光塚歌劇団,只野菜摘,高橋邦彦(MONACA),https://j-lyric.net/artist/a059c45/l035186.html,あなたに歌を贈りましょう音符はまわるミラーボール ...
あ,あぁ僕の女神様,ソン・シギョン,Shim,Hwang,https://j-lyric.net/artist/a05ab4e/l0388cb.html,マンナギ　チッジョンカジ　ウンドンウル　ハンゴレヨ...
あ,あぁ御堂筋,河内REDS,サクラマサチカ,サクラマサチカ,https://j-lyric.net/artist/a0601c2/l04fe68.html,あぁここは御堂筋銀杏並木の向こうにあぁアンタに ...
あ,あぁ、もう。,Saucy Dog,石原慎也,Saucy,https://j-lyric.net/artist/a05fdb9/l0570e5.html,思わせぶりな態度「声が聞きたい」とか本気にしちゃっ ...
